gene,pi_tissue_slope_rho,pi_tissue_slope_p,pi_tissue_young
PPIEL,-0.39999999999999997,0.6,0.7446558
PABPC4,-1.0,0.0,0.85520184
SNORA55,-0.7999999999999999,0.20000000000000007,0.4407575
HEYL,0.7999999999999999,0.20000000000000007,0.892537
PPIE,-1.0,0.0,0.7183275
BMP8B,-0.7999999999999999,0.20000000000000007,0.7883761
TRIT1,-0.19999999999999998,0.8,0.8953365
MYCL,0.7999999999999999,0.20000000000000007,0.903856
MFSD2A,-0.19999999999999998,0.8,0.8845706
RP3-342P20.2,0.0,1.0,0.81036735
CAP1,-1.0,0.0,0.9295909
PPT1,-1.0,0.0,0.84206223
RLF,-0.39999999999999997,0.6,0.5300405
RP1-39G22.7,1.0,0.0,0.77764356
ZMPSTE24,1.0,0.0,0.4486911
COL9A2,0.39999999999999997,0.6,0.75524634
SMAP2,-1.0,0.0,0.83598024
ZFP69B,0.39999999999999997,0.6,0.3131802
RP1-228H13.5,0.39999999999999997,0.6,0.34951997
ZFP69,-0.39999999999999997,0.6,0.81606746
RP11-656D10.3,-0.39999999999999997,0.6,0.64857924
EXO5,0.7999999999999999,0.20000000000000007,0.64189583
RP11-656D10.6,-0.39999999999999997,0.6,0.3104915
ZNF684,1.0,0.0,0.6862571
RIMS3,-0.7999999999999999,0.20000000000000007,0.883262
NFYC-AS1,-0.39999999999999997,0.6,0.71547806
NFYC,-0.39999999999999997,0.6,0.46991137
KCNQ4,0.39999999999999997,0.6,0.83908397
CITED4,0.7999999999999999,0.20000000000000007,0.70583427
CTPS1,-0.7999999999999999,0.20000000000000007,0.84201336
SLFNL1-AS1,-0.7999999999999999,0.20000000000000007,0.67186517
SLFNL1,0.7999999999999999,0.20000000000000007,0.56169224
SCMH1,-0.7999999999999999,0.20000000000000007,0.9297503
FOXO6,0.0,1.0,0.8098597
RP11-399E6.4,0.6000000000000001,0.3999999999999999,0.8577562
HIVEP3,-1.0,0.0,0.87418413
FOXJ3,-1.0,0.0,0.8251714
RIMKLA,-0.7999999999999999,0.20000000000000007,0.6852468
ZMYND12,0.7999999999999999,0.20000000000000007,0.74865544
PPCS,0.7999999999999999,0.20000000000000007,0.6982583
CCDC30,0.7999999999999999,0.20000000000000007,0.8513765
TMSB4XP1,-0.19999999999999998,0.8,0.44643462
PPIH,-0.7999999999999999,0.20000000000000007,0.80698466
RP5-994D16.3,0.0,1.0,0.6854056
YBX1,-1.0,0.0,0.842832
P3H1,-1.0,0.0,0.8627582
C1orf50,-0.19999999999999998,0.8,0.6791761
RP5-994D16.9,-0.19999999999999998,0.8,0.56876826
SVBP,0.0,1.0,0.68291277
ERMAP,-0.19999999999999998,0.8,0.7662162
ZNF691,0.39999999999999997,0.6,0.6978421
SLC2A1,0.39999999999999997,0.6,0.8354658
SLC2A1-AS1,0.7999999999999999,0.20000000000000007,0.71717536
EBNA1BP2,0.39999999999999997,0.6,0.82182336
TMEM125,0.7999999999999999,0.20000000000000007,0.9706549
TIE1,0.39999999999999997,0.6,0.87629676
RP1-92O14.3,0.7999999999999999,0.20000000000000007,0.7868112
CDC20,0.39999999999999997,0.6,0.5705508
ELOVL1,-0.39999999999999997,0.6,0.8722773
MED8,-0.7999999999999999,0.20000000000000007,0.781101
RP1-92O14.6,-1.0,0.0,0.8252197
SZT2,-1.0,0.0,0.80661845
PTPRF,-0.7999999999999999,0.20000000000000007,0.9596458
KDM4A,-0.39999999999999997,0.6,0.74126685
KDM4A-AS1,-0.7999999999999999,0.20000000000000007,0.7285402
ST3GAL3,-0.7999999999999999,0.20000000000000007,0.9142317
ARTN,-0.39999999999999997,0.6,0.5666435
RP11-7O11.3,0.0,1.0,0.6804885
IPO13,0.7999999999999999,0.20000000000000007,0.8763046
DPH2,-0.39999999999999997,0.6,0.71334976
ATP6V0B,-1.0,0.0,0.8147053
B4GALT2,0.19999999999999998,0.8,0.91984135
CCDC24,1.0,0.0,0.89847755
SLC6A9,0.6000000000000001,0.3999999999999999,0.83441055
DMAP1,-0.7999999999999999,0.20000000000000007,0.7886301
ERI3,-0.19999999999999998,0.8,0.9038723
RNF220,0.39999999999999997,0.6,0.58498645
TMEM53,-0.39999999999999997,0.6,0.82711864
C1orf228,0.6000000000000001,0.3999999999999999,0.7968309
KIF2C,0.39999999999999997,0.6,0.5213247
RPS8,-0.7999999999999999,0.20000000000000007,0.7912548
SNORD46,-0.7999999999999999,0.20000000000000007,0.5212713
BEST4,0.7999999999999999,0.20000000000000007,0.5294678
PLK3,-0.39999999999999997,0.6,0.74277943
TCTEX1D4,-0.39999999999999997,0.6,0.34636444
BTBD19,0.7999999999999999,0.20000000000000007,0.7616007
PTCH2,0.7999999999999999,0.20000000000000007,0.5894722
RP5-882O7.1,0.0,1.0,0.16001764
EIF2B3,-0.39999999999999997,0.6,0.8923565
HECTD3,0.7999999999999999,0.20000000000000007,0.75303286
UROD,-0.19999999999999998,0.8,0.74762094
ZSWIM5,-1.0,0.0,0.9106516
LINC01144,0.0,1.0,0.7922777
HPDL,-1.0,0.0,0.46930832
MUTYH,-1.0,0.0,0.84702134
TOE1,-1.0,0.0,0.87150985
TESK2,-0.7999999999999999,0.20000000000000007,0.69686407
CCDC163,-0.39999999999999997,0.6,0.45151144
MMACHC,-0.39999999999999997,0.6,0.6713165
PRDX1,0.39999999999999997,0.6,0.8405933
AKR1A1,-0.39999999999999997,0.6,0.80979383
NASP,-0.6000000000000001,0.3999999999999999,0.784664
CCDC17,-1.0,0.0,0.647739
GPBP1L1,-0.39999999999999997,0.6,0.63306165
RPS15AP10,-1.0,0.0,0.61869866
RP11-767N6.2,-0.39999999999999997,0.6,0.53663975
TMEM69,1.0,0.0,0.50763094
IPP,0.7999999999999999,0.20000000000000007,0.64615977
RP11-767N6.7,1.0,0.0,0.59652275
MAST2,-1.0,0.0,0.89452946
PIK3R3,-0.39999999999999997,0.6,0.84273976
TSPAN1,0.39999999999999997,0.6,0.90923715
POMGNT1,-0.19999999999999998,0.8,0.8930665
LURAP1,0.6000000000000001,0.3999999999999999,0.90966284
RAD54L,1.0,0.0,0.5690916
LRRC41,-0.7999999999999999,0.20000000000000007,0.8738139
UQCRH,0.39999999999999997,0.6,0.7906098
NSUN4,-0.7999999999999999,0.20000000000000007,0.7963462
FAAH,0.0,1.0,0.8942576
MKNK1-AS1,-1.0,0.0,0.56717366
MKNK1,-1.0,0.0,0.72715414
MOB3C,-0.19999999999999998,0.8,0.47858307
ATPAF1,1.0,0.0,0.8679874
EFCAB14,-0.19999999999999998,0.8,0.7965029
CYP4B1,-0.39999999999999997,0.6,0.7119323
CYP4X1,-0.19999999999999998,0.8,0.90055656
CYP4Z1,-0.39999999999999997,0.6,0.6340664
LINC00853,-1.0,0.0,0.5002463
PDZK1IP1,0.39999999999999997,0.6,0.91723126
TAL1,0.6000000000000001,0.3999999999999999,0.70777327
RP1-18D14.7,-0.7999999999999999,0.20000000000000007,0.7448165
STIL,0.39999999999999997,0.6,0.71444416
CMPK1,-0.7999999999999999,0.20000000000000007,0.8658117
FOXD2-AS1,0.6000000000000001,0.3999999999999999,0.8029331
TRABD2B,-0.7999999999999999,0.20000000000000007,0.92368096
SLC5A9,-0.7999999999999999,0.20000000000000007,0.64818996
RP5-1024N4.4,1.0,0.0,0.5515746
SPATA6,1.0,0.0,0.7868536
BEND5,1.0,0.0,0.79358053
FAF1,-0.7999999999999999,0.20000000000000007,0.8941533
CDKN2C,0.39999999999999997,0.6,0.7342427
RNF11,0.39999999999999997,0.6,0.71159124
TTC39A,1.0,0.0,0.8188127
EPS15,0.7999999999999999,0.20000000000000007,0.55036247
OSBPL9,1.0,0.0,0.52831227
NRDC,-0.7999999999999999,0.20000000000000007,0.5721916
RP4-657D16.3,0.19999999999999998,0.8,0.33038434
TXNDC12,-0.7999999999999999,0.20000000000000007,0.7426551
KTI12,0.39999999999999997,0.6,0.61952245
BTF3L4,0.7999999999999999,0.20000000000000007,0.72928184
ZFYVE9,-0.7999999999999999,0.20000000000000007,0.9512578
RP4-800M22.1,0.39999999999999997,0.6,0.46647897
CC2D1B,-0.7999999999999999,0.20000000000000007,0.67323923
RP11-155O18.6,-0.7999999999999999,0.20000000000000007,0.72607946
ORC1,0.7999999999999999,0.20000000000000007,0.3040889
PRPF38A,-1.0,0.0,0.7982385
ZCCHC11,-1.0,0.0,0.6816166
GPX7,-0.39999999999999997,0.6,0.7387212
COA7,-0.39999999999999997,0.6,0.8302874
ZYG11B,0.19999999999999998,0.8,0.8322577
RPS13P2,-0.39999999999999997,0.6,0.30079228
ECHDC2,-0.39999999999999997,0.6,0.89732075
RP4-631H13.6,-0.7999999999999999,0.20000000000000007,0.7770281
SCP2,-0.19999999999999998,0.8,0.7928025
PODN,-0.39999999999999997,0.6,0.89143884
SLC1A7,-0.7999999999999999,0.20000000000000007,0.5310529
CPT2,1.0,0.0,0.4779592
C1orf123,-0.19999999999999998,0.8,0.87042
MAGOH,0.39999999999999997,0.6,0.8092696
RP5-1024G6.5,0.39999999999999997,0.6,0.7856601
LRP8,-0.6000000000000001,0.3999999999999999,0.8481025
GLIS1,0.7999999999999999,0.20000000000000007,0.73358864
NDC1,0.39999999999999997,0.6,0.77468395
YIPF1,-1.0,0.0,0.6673014
HSPB11,-0.39999999999999997,0.6,0.9221075
LRRC42,0.39999999999999997,0.6,0.82593966
TMEM59,0.19999999999999998,0.8,0.6714023
RP4-758J24.6,-0.7999999999999999,0.20000000000000007,0.6402221
TCEANC2,1.0,0.0,0.0592511
CYB5RL,0.6000000000000001,0.3999999999999999,0.6920549
MRPL37,-0.39999999999999997,0.6,0.8508627
SSBP3,-1.0,0.0,0.872206
SSBP3-AS1,0.39999999999999997,0.6,0.6660028
ACOT11,-1.0,0.0,0.86973876
MROH7,0.39999999999999997,0.6,0.86589354
TTC4,0.39999999999999997,0.6,0.83648026
PARS2,0.7999999999999999,0.20000000000000007,0.6398983
TTC22,0.7999999999999999,0.20000000000000007,0.9466591
DHCR24,0.39999999999999997,0.6,0.8174349
TMEM61,-1.0,0.0,0.77197397
USP24,-0.7999999999999999,0.20000000000000007,0.801557
PLPP3,-0.39999999999999997,0.6,0.9384703
PRKAA2,0.7999999999999999,0.20000000000000007,0.8550969
OMA1,0.7999999999999999,0.20000000000000007,0.35760352
TACSTD2,0.39999999999999997,0.6,0.92607886
MYSM1,-1.0,0.0,0.78412986
JUN,-0.7999999999999999,0.20000000000000007,0.72834474
RP4-794H19.1,0.39999999999999997,0.6,0.71065146
FGGY,1.0,0.0,0.62107897
HOOK1,0.39999999999999997,0.6,0.96084243
CYP2J2,0.19999999999999998,0.8,0.8226485
NFIA,0.39999999999999997,0.6,0.94017804
TM2D1,0.6000000000000001,0.3999999999999999,0.7917089
RP11-430G17.3,0.6000000000000001,0.3999999999999999,0.7441761
PATJ,-0.39999999999999997,0.6,0.8969885
USP1,1.0,0.0,0.65524906
DOCK7,-1.0,0.0,0.9410106
ATG4C,0.7999999999999999,0.20000000000000007,0.7226577
ALG6,0.39999999999999997,0.6,0.6828548
ITGB3BP,1.0,0.0,0.6414003
EFCAB7,0.7999999999999999,0.20000000000000007,0.4627751
DLEU2L,0.39999999999999997,0.6,0.27163145
PGM1,0.7999999999999999,0.20000000000000007,0.853177
RN7SL130P,-1.0,0.0,0.32567278
ROR1,-1.0,0.0,0.9232089
CACHD1,0.39999999999999997,0.6,0.906703
RAVER2,0.7999999999999999,0.20000000000000007,0.759738
JAK1,-0.19999999999999998,0.8,0.44285336
LINC01359,0.19999999999999998,0.8,0.63022244
RP4-535B20.4,0.7999999999999999,0.20000000000000007,0.30411184
AK4,0.39999999999999997,0.6,0.93241113
DNAJC6,0.0,1.0,0.70605403
LEPROT,0.19999999999999998,0.8,0.8203268
LEPR,0.7999999999999999,0.20000000000000007,0.71982914
PDE4B,-1.0,0.0,0.16835302
SGIP1,0.0,1.0,0.90907764
TCTEX1D1,0.7999999999999999,0.20000000000000007,0.181928
WDR78,0.0,1.0,0.8792989
MIER1,0.39999999999999997,0.6,0.6222841
SLC35D1,0.7999999999999999,0.20000000000000007,0.68475384
SERBP1,-0.7999999999999999,0.20000000000000007,0.8104993
GADD45A,0.39999999999999997,0.6,0.3702396
GNG12,0.39999999999999997,0.6,0.97436565
DIRAS3,-0.39999999999999997,0.6,0.76674736
WLS,-0.19999999999999998,0.8,0.7575114
LRRC40,1.0,0.0,0.74359125
SRSF11,-1.0,0.0,0.8145828
ANKRD13C,-0.7999999999999999,0.20000000000000007,0.87294793
HHLA3,-0.39999999999999997,0.6,0.84243405
CTH,-0.7999999999999999,0.20000000000000007,0.7012965
RP11-42O15.3,-1.0,0.0,0.60879946
PTGER3,0.19999999999999998,0.8,0.903044
ZRANB2,0.7999999999999999,0.20000000000000007,0.7689282
NEGR1,0.19999999999999998,0.8,0.83941483
FPGT,1.0,0.0,0.61910194
TNNI3K,-0.19999999999999998,0.8,0.71003824
RP11-17E13.2,-0.39999999999999997,0.6,0.555195
CRYZ,-1.0,0.0,0.8753324
TYW3,-0.39999999999999997,0.6,0.91899854
ACADM,-0.39999999999999997,0.6,0.870015
DLSTP1,-1.0,0.0,0.7031647
RABGGTB,-0.7999999999999999,0.20000000000000007,0.8770947
ST6GALNAC3,0.6000000000000001,0.3999999999999999,0.6819544
TPI1P1,1.0,0.0,0.060230415
ST6GALNAC5,-0.7999999999999999,0.20000000000000007,0.7061074
PIGK,0.39999999999999997,0.6,0.7581379
RP4-706A16.3,0.19999999999999998,0.8,0.5707471
AK5,1.0,0.0,0.41956005
ZZZ3,-0.39999999999999997,0.6,0.89525676
USP33,0.39999999999999997,0.6,0.7497187
MIGA1,-1.0,0.0,0.86956584
NEXN,0.39999999999999997,0.6,0.90440834
FUBP1,-1.0,0.0,0.83860314
DNAJB4,-0.7999999999999999,0.20000000000000007,0.8545195
RP11-386I14.4,0.39999999999999997,0.6,0.49886486
GIPC2,0.7999999999999999,0.20000000000000007,0.8082056
PTGFR,1.0,0.0,0.73981893
IFI44L,0.7999999999999999,0.20000000000000007,0.48438925
IFI44,0.7999999999999999,0.20000000000000007,0.5933641
ADGRL4,1.0,0.0,0.87579435
ADGRL2,0.39999999999999997,0.6,0.96519786
TTLL7,-0.39999999999999997,0.6,0.8932015
RP11-486G15.2,-0.7999999999999999,0.20000000000000007,0.8490567
PRKACB,-1.0,0.0,0.8148634
SAMD13,-0.39999999999999997,0.6,0.7633086
RPF1,0.39999999999999997,0.6,0.6731617
GNG5,-1.0,0.0,0.6035661
SPATA1,-0.7999999999999999,0.20000000000000007,0.5761143
CTBS,-0.7999999999999999,0.20000000000000007,0.80495423
SSX2IP,-0.39999999999999997,0.6,0.6831222
MCOLN2,0.7999999999999999,0.20000000000000007,0.37205964
MCOLN3,0.7999999999999999,0.20000000000000007,0.74221456
RP11-33E12.2,-0.39999999999999997,0.6,0.8671697
SYDE2,-0.7999999999999999,0.20000000000000007,0.8388866
C1orf52,0.7999999999999999,0.20000000000000007,0.7130065
BCL10,-0.7999999999999999,0.20000000000000007,0.7275245
DDAH1,1.0,0.0,0.8629801
CYR61,-0.19999999999999998,0.8,0.89146525
ZNHIT6,-0.39999999999999997,0.6,0.89307314
COL24A1,0.7999999999999999,0.20000000000000007,0.48413125
ODF2L,-0.6000000000000001,0.3999999999999999,0.86995053
RP4-612B15.3,1.0,0.0,0.53867024
SH3GLB1,-0.7999999999999999,0.20000000000000007,0.4218453
SELENOF,-1.0,0.0,0.7762098
HS2ST1,1.0,0.0,0.6465459
LINC01140,0.6000000000000001,0.3999999999999999,0.8167996
LMO4,-0.7999999999999999,0.20000000000000007,0.8371568
PKN2,-0.39999999999999997,0.6,0.69098586
ELOCP19,-1.0,0.0,0.7326551
GTF2B,-0.19999999999999998,0.8,0.64026225
RP11-82K18.2,-1.0,0.0,0.5175912
KYAT3,-1.0,0.0,0.7997604
RBMXL1,-0.39999999999999997,0.6,0.78380185
GBP3,0.6000000000000001,0.3999999999999999,0.71482986
GBP1,0.39999999999999997,0.6,0.62222546
PTGES3P1,-0.19999999999999998,0.8,0.43584582
GBP2,-0.19999999999999998,0.8,0.6996669
GBP4,-0.39999999999999997,0.6,0.6018716
GBP5,0.39999999999999997,0.6,0.7336899
GBP1P1,-0.19999999999999998,0.8,0.7654871
LRRC8B,-0.39999999999999997,0.6,0.6709126
FLJ27354,0.0,1.0,0.7724404
LRRC8C,0.19999999999999998,0.8,0.7417612
RP5-943J3.2,-0.7999999999999999,0.20000000000000007,0.79513735
LRRC8D,-0.19999999999999998,0.8,0.61927176
GEMIN8P4,-1.0,0.0,0.7592284
ZNF326,-0.39999999999999997,0.6,0.8731813
RP4-665J23.1,0.0,1.0,0.776401
ZNF644,-0.39999999999999997,0.6,0.8266914
HFM1,-1.0,0.0,0.8633981
CDC7,-1.0,0.0,0.61380744
TGFBR3,-1.0,0.0,0.87854993
BTBD8,-0.39999999999999997,0.6,0.6082335
KIAA1107,0.7999999999999999,0.20000000000000007,0.7060768
RP4-621B10.8,0.7999999999999999,0.20000000000000007,0.28174865
GLMN,-0.6000000000000001,0.3999999999999999,0.824962
RPAP2,-0.39999999999999997,0.6,0.83890224
GFI1,1.0,0.0,0.6424017
EVI5,0.39999999999999997,0.6,0.8363979
RPL5,-0.7999999999999999,0.20000000000000007,0.8305683
FAM69A,-0.7999999999999999,0.20000000000000007,0.8689842
SNORD21,-1.0,0.0,0.67423576
SNORA66,-1.0,0.0,0.6720744
MTF2,-1.0,0.0,0.7018025
TMED5,-0.7999999999999999,0.20000000000000007,0.47433022
CCDC18,-0.7999999999999999,0.20000000000000007,0.60744995
CCDC18-AS1,-0.39999999999999997,0.6,0.80692816
DR1,0.7999999999999999,0.20000000000000007,0.44173282
RP4-713B5.2,-0.19999999999999998,0.8,0.20405535
FNBP1L,0.19999999999999998,0.8,0.9125382
BCAR3,-0.19999999999999998,0.8,0.93416286
RP4-561L24.3,-0.39999999999999997,0.6,0.74529636
DNTTIP2,0.39999999999999997,0.6,0.54624456
GCLM,-0.39999999999999997,0.6,0.5548927
ARHGAP29,-0.7999999999999999,0.20000000000000007,0.9413314
ABCD3,0.7999999999999999,0.20000000000000007,0.84545344
F3,-0.39999999999999997,0.6,0.93107027
SLC44A3,0.7999999999999999,0.20000000000000007,0.8477064
CNN3,0.39999999999999997,0.6,0.95604116
RP4-639F20.1,0.39999999999999997,0.6,0.9367196
ALG14,-0.19999999999999998,0.8,0.8474583
TMEM56,-0.7999999999999999,0.20000000000000007,0.7282094
RWDD3,0.6000000000000001,0.3999999999999999,0.83285546
EEF1A1P11,-1.0,0.0,0.61271185
RPL7P9,-0.7999999999999999,0.20000000000000007,0.721982
PTBP2,0.7999999999999999,0.20000000000000007,0.77435017
DPYD,-1.0,0.0,0.78447276
SNX7,-0.19999999999999998,0.8,0.93741536
RP11-234N17.1,0.39999999999999997,0.6,0.390717
PLPPR4,0.6000000000000001,0.3999999999999999,0.59631926
PALMD,0.7999999999999999,0.20000000000000007,0.8942181
FRRS1,1.0,0.0,0.79966474
AGL,0.39999999999999997,0.6,0.8330787
SLC35A3,-0.7999999999999999,0.20000000000000007,0.8844687
MFSD14A,-1.0,0.0,0.7385618
SASS6,-0.19999999999999998,0.8,0.6677519
TRMT13,0.7999999999999999,0.20000000000000007,0.8020731
LRRC39,0.19999999999999998,0.8,0.85221
DBT,-0.7999999999999999,0.20000000000000007,0.8641821
RTCA-AS1,0.0,1.0,0.6047378
RTCA,0.7999999999999999,0.20000000000000007,0.580023
CDC14A,-0.19999999999999998,0.8,0.60456246
VCAM1,-1.0,0.0,0.75238395
EXTL2,-0.39999999999999997,0.6,0.90160286
SLC30A7,-0.6000000000000001,0.3999999999999999,0.7869316
DPH5,0.7999999999999999,0.20000000000000007,0.6099307
RP11-421L21.3,0.0,1.0,0.49814215
RP4-575N6.4,-0.19999999999999998,0.8,0.65323627
S1PR1,0.6000000000000001,0.3999999999999999,0.6431818
RNPC3,0.39999999999999997,0.6,0.7333203
AMY2B,1.0,0.0,0.6618706
PRMT6,-0.39999999999999997,0.6,0.8300945
RP11-270C12.3,-0.6000000000000001,0.3999999999999999,0.6021691
VAV3,-0.7999999999999999,0.20000000000000007,0.9173057
SLC25A24,0.6000000000000001,0.3999999999999999,0.70325285
FAM102B,0.6000000000000001,0.3999999999999999,0.69964576
HENMT1,-1.0,0.0,0.717865
PRPF38B,-0.7999999999999999,0.20000000000000007,0.6723013
STXBP3,0.0,1.0,0.582672
GPSM2,0.7999999999999999,0.20000000000000007,0.7593155
CLCC1,-1.0,0.0,0.9135108
WDR47,0.6000000000000001,0.3999999999999999,0.8065182
RP11-20O24.4,0.39999999999999997,0.6,0.53444237
TAF13,0.7999999999999999,0.20000000000000007,0.7167147
RP5-1065J22.8,0.0,1.0,0.49925894
TMEM167B,0.39999999999999997,0.6,0.4549153
KIAA1324,0.0,1.0,0.7699681
SARS,-0.6000000000000001,0.3999999999999999,0.8254405
CELSR2,0.0,1.0,0.9294131
PSRC1,0.7999999999999999,0.20000000000000007,0.6136769
SORT1,1.0,0.0,0.5691208
PSMA5,0.39999999999999997,0.6,0.47454265
SYPL2,0.0,1.0,0.952837
ATXN7L2,0.7999999999999999,0.20000000000000007,0.76398414
CYB561D1,-0.19999999999999998,0.8,0.6378008
AMIGO1,-0.7999999999999999,0.20000000000000007,0.7195723
GNAI3,-0.6000000000000001,0.3999999999999999,0.80286515
AMPD2,-0.7999999999999999,0.20000000000000007,0.8382242
RP5-1160K1.6,0.6000000000000001,0.3999999999999999,0.52658975
GSTM4,-1.0,0.0,0.7800834
GSTM2,-0.39999999999999997,0.6,0.7528526
GSTM1,0.0,1.0,0.017212873
GSTM5,0.19999999999999998,0.8,0.66539806
GSTM3,0.39999999999999997,0.6,0.842553
CSF1,0.0,1.0,0.8389976
AHCYL1,-0.39999999999999997,0.6,0.8057081
STRIP1,-0.6000000000000001,0.3999999999999999,0.776433
RP4-773N10.4,0.7999999999999999,0.20000000000000007,0.800403
KCNC4,-0.39999999999999997,0.6,0.73866296
RBM15,-1.0,0.0,0.30979025
SLC16A4,0.7999999999999999,0.20000000000000007,0.8943569
RP5-1074L1.4,0.39999999999999997,0.6,0.6660841
LAMTOR5,-1.0,0.0,0.31202582
RP11-284N8.3,-0.19999999999999998,0.8,0.6800249
CD53,-0.19999999999999998,0.8,0.8981335
LRIF1,1.0,0.0,0.074942194
DRAM2,-0.19999999999999998,0.8,0.680086
CEPT1,-0.7999999999999999,0.20000000000000007,0.7230741
DENND2D,-1.0,0.0,0.9023401
CHI3L2,-0.19999999999999998,0.8,0.41427577
PIFO,0.19999999999999998,0.8,0.918002
OVGP1,-0.19999999999999998,0.8,0.71789294
RP11-552M11.8,0.0,1.0,0.6971181
UBE2FP3,0.0,1.0,0.63725847
RP11-552M11.4,-0.19999999999999998,0.8,0.5770062
WDR77,-0.19999999999999998,0.8,0.8144436
ATP5F1,1.0,0.0,0.5280853
C1orf162,-0.7999999999999999,0.20000000000000007,0.86513585
TMIGD3,-1.0,0.0,0.6011756
ADORA3,-1.0,0.0,0.48954394
RAP1A,-0.6000000000000001,0.3999999999999999,0.75694025
LINC01160,-0.7999999999999999,0.20000000000000007,0.79497087
FAM212B,-1.0,0.0,0.71552294
DDX20,-0.39999999999999997,0.6,0.6894421
KCND3,-1.0,0.0,0.8507649
LINC01750,0.39999999999999997,0.6,0.4125092
CTTNBP2NL,-0.39999999999999997,0.6,0.9579753
WNT2B,-0.19999999999999998,0.8,0.9084946
RP4-671G15.2,0.7999999999999999,0.20000000000000007,0.37825182
ST7L,1.0,0.0,0.83093566
CAPZA1,-1.0,0.0,0.7723836
MOV10,-0.7999999999999999,0.20000000000000007,0.87439805
RP11-426L16.3,-0.6000000000000001,0.3999999999999999,0.6052716
RHOC,-0.39999999999999997,0.6,0.8945581
PPM1J,-0.19999999999999998,0.8,0.8282241
SLC16A1,0.39999999999999997,0.6,0.7187441
SLC16A1-AS1,-0.39999999999999997,0.6,0.5734245
RP11-31F15.2,-0.39999999999999997,0.6,0.57595396
LRIG2,-0.7999999999999999,0.20000000000000007,0.87502927
MAGI3,0.7999999999999999,0.20000000000000007,0.8928769
PHTF1,-1.0,0.0,0.6253143
RP4-730K3.3,-1.0,0.0,0.50573045
RSBN1,-0.7999999999999999,0.20000000000000007,0.3514226
PTPN22,-0.19999999999999998,0.8,0.7800526
AP4B1-AS1,-1.0,0.0,0.6491452
AP4B1,-0.7999999999999999,0.20000000000000007,0.64787114
DCLRE1B,-0.7999999999999999,0.20000000000000007,0.82003915
HIPK1,-1.0,0.0,0.48936698
OLFML3,0.39999999999999997,0.6,0.86487955
TRIM33,-0.7999999999999999,0.20000000000000007,0.7373133
BCAS2,-0.19999999999999998,0.8,0.7851101
DENND2C,1.0,0.0,0.8388092
NRAS,-0.19999999999999998,0.8,0.7184928
CSDE1,-1.0,0.0,0.87910867
SIKE1,1.0,0.0,0.68731666
TSPAN2,-1.0,0.0,0.8682785
NGF,0.7999999999999999,0.20000000000000007,0.87047684
VANGL1,-0.39999999999999997,0.6,0.93129545
CASQ2,0.19999999999999998,0.8,0.8832263
SLC22A15,-1.0,0.0,0.7564614
ATP1A1,-0.7999999999999999,0.20000000000000007,0.76415044
ATP1A1-AS1,-0.39999999999999997,0.6,0.79938006
RP5-1086K13.1,-1.0,0.0,0.70507604
CD58,-1.0,0.0,0.75093895
NAP1L4P1,-0.7999999999999999,0.20000000000000007,0.40024057
IGSF3,-1.0,0.0,0.93873304
CD2,0.39999999999999997,0.6,0.8204022
PTGFRN,0.0,1.0,0.8702144
CD101,0.0,1.0,0.65628785
TTF2,-0.19999999999999998,0.8,0.7308461
TRIM45,1.0,0.0,0.7459733
RP11-188D8.1,-0.7999999999999999,0.20000000000000007,0.7621046
MAN1A2,-0.39999999999999997,0.6,0.85419136
FAM46C,1.0,0.0,0.64489776
GDAP2,-0.7999999999999999,0.20000000000000007,0.70640695
WDR3,-0.19999999999999998,0.8,0.76713496
TBX15,0.7999999999999999,0.20000000000000007,0.9348419
WARS2,-0.39999999999999997,0.6,0.8637288
RP11-418J17.1,-0.39999999999999997,0.6,0.82043827
LINC00622,-0.39999999999999997,0.6,0.7374287
ZNF697,0.19999999999999998,0.8,0.7635979
PHGDH,-0.7999999999999999,0.20000000000000007,0.89909655
RP5-1042I8.7,-0.19999999999999998,0.8,0.74375135
NOTCH2,-1.0,0.0,0.8555583
SEC22B,0.7999999999999999,0.20000000000000007,0.4778814
CH17-472G23.1,0.7999999999999999,0.20000000000000007,0.67185825
CH17-472G23.2,-1.0,0.0,0.7433311
PFN1P2,-0.19999999999999998,0.8,0.704868
NBPF8,-0.7999999999999999,0.20000000000000007,0.858344
CH17-472G23.4,0.39999999999999997,0.6,0.8923959
NBPF26,-0.39999999999999997,0.6,0.5886096
LINC00623,-1.0,0.0,0.86776555
HIST2H2BA,-0.7999999999999999,0.20000000000000007,0.7433145
HIST2H3DP1,-0.7999999999999999,0.20000000000000007,0.6267506
SRGAP2C,-0.7999999999999999,0.20000000000000007,0.88679487
CH17-13I23.3,1.0,0.0,0.3701077
HIST2H2BB,-0.7999999999999999,0.20000000000000007,0.60434246
SRGAP2D,0.19999999999999998,0.8,0.62397844
RP11-14N7.2,0.39999999999999997,0.6,0.3694625
NBPF15,-0.7999999999999999,0.20000000000000007,0.8681147
SRGAP2B,-0.7999999999999999,0.20000000000000007,0.8225198
RP11-403I13.8,-0.7999999999999999,0.20000000000000007,0.80393976
CH17-195P21.2,0.39999999999999997,0.6,0.6214129
