gene,pi_tumor,pi_patient,pi_residual
ENSG00000267059.2,0.00031858416614406347,0.6407725927613457,0.3589088230725102
MICALL1,0.00031807655887842437,0.7266620388250546,0.2730198846160669
SLC30A9,0.0003174645171780118,0.7507750646540272,0.2489074708287948
CSTA,0.00031590429382568995,0.79306114038811,0.20662295531806432
NUDT3,0.00031520220950493125,0.7217905129116104,0.2778942848788846
CENPT,0.00031515282092770415,0.5825552971755285,0.4171295500035438
GNB4,0.0003142774417782699,0.7680338073732169,0.23165191518500483
IFT27,0.000314090629194234,0.695026602085768,0.3046593072850377
WDR44,0.00031359011278752865,0.6886122360728357,0.31107417381437674
TMEM30A,0.00031354242076048113,0.7523959267778588,0.24729053080138072
RPL9P7,0.00031300092437969233,0.6383834857599064,0.3613035133157138
AC138969.4,0.00031298591567611355,0.6749838231772983,0.32470319090702554
SNHG5,0.0003117238586991683,0.8292879782509962,0.1704002978903046
LRIG2,0.0003115942450253764,0.7446927714789935,0.25499563427598115
MMP2,0.00031061903370883356,0.7838632626003411,0.21582611836595006
IRF1,0.00031048105104173945,0.6289663351509167,0.37072318379804153
PHACTR4,0.0003100705123423848,0.6386016103345309,0.3610883191531268
UBLCP1,0.0003098035350907497,0.7143128532683124,0.2853773431965968
CCDC66,0.00030842125451384015,0.7682515186716191,0.23144006007386705
TES,0.0003082263802276101,0.7562784964585623,0.24341327716121006
ABHD8,0.000308153575001723,0.6551781466566644,0.34451369976833385
OSTF1,0.0003080767123286862,0.7169470559843519,0.2827448673033194
CALML4,0.0003074563378896884,0.7417442751988939,0.2579482684632165
NRSN2-AS1,0.0003074380827022212,0.731207199039367,0.26848536287793073
CD38,0.0003069451969691942,0.7426109812154242,0.2570820735876066
IGHV1-2,0.0003067755045599566,0.6955313676440846,0.30416185685135544
FBXO34,0.00030635892518025967,0.7869024872125101,0.21279115386230965
CBSL,0.00030535046417483526,0.7912054315497262,0.20848921798609893
RP11-291L22.9,0.0003051108714704336,0.6725447803202356,0.3271501088082941
SOS1,0.0003049650196501408,0.7272033271943456,0.27249170778600434
ENSG00000270189.1,0.0003037767355283645,0.737996766632958,0.2616994566315136
ING2,0.0003037657708838731,0.7094055017668289,0.29029073246228726
PCDH12,0.000303581843455119,0.6775504396148971,0.3221459785416477
FOSL1,0.0003030676899062799,0.7056891409794855,0.2940077913306081
ITFG2,0.0003028051016838543,0.7535939446878754,0.24610325021044072
HLA-DRB1,0.00030271360373278314,0.7097290767138575,0.28996820968240966
GATA2-AS1,0.00030258722532369275,0.7193263645486594,0.2803710482260169
AGPAT3,0.00030218273504192334,0.638695023852636,0.36100279341232205
SERPINB8,0.0003021566997591521,0.6952768016221019,0.30442104167813894
KDM4C,0.0003017148754403811,0.7235386724552497,0.2761596126693099
TRAM2,0.00030147024837328377,0.5993258239143779,0.40037270583724877
RFX3,0.00030123468002764124,0.690950314450994,0.30874845086897845
LNX2,0.00030108706216841794,0.62966714884497,0.3700317640928616
SLC11A2,0.00030103031215667365,0.6747986709429067,0.32490029874493664
RP3-395M20.8,0.00030088710183736846,0.6486588441466999,0.3510402687514627
MFHAS1,0.0002997550255936615,0.6199001211368843,0.3798001238375221
NPIPA1,0.00029972619991734103,0.692430842506165,0.30726943129391754
C18orf25,0.0002989964492743666,0.7425988539366902,0.2571021496140354
ALDH3B1,0.0002988032052938446,0.6578567043626482,0.3418444924320579
FCF1,0.0002985638745721474,0.7267716436589214,0.2729297924665064
GCSH,0.0002980885009619023,0.6908513864743987,0.30885052502463944
KIAA1211L,0.00029700322610684505,0.7198058460491341,0.27989715072475907
RPL23AP53,0.00029615341542211794,0.5606468234808633,0.4390570231037146
C1DP1,0.00029612120504853647,0.7386842431134448,0.2610196356815066
KYAT1,0.00029589495915044727,0.6453152452540942,0.35438885978675533
ENDOG,0.0002956288110703706,0.6696935411123057,0.3300108300766239
LMO7-AS1,0.0002952818086821545,0.7346366100914171,0.2650681080999007
ZNF595,0.00029491305459514226,0.691173450112516,0.3085316368328889
PISD,0.00029275812947367224,0.6759817800772813,0.3237254617932451
C20orf96,0.00029231879013178716,0.7455978160528067,0.2541098651570615
VPS53,0.0002914926077779846,0.7426326356065168,0.2570758717857052
SLC35A4,0.0002900447696438464,0.6533615212250368,0.34634843400531934
FXN,0.0002886023680419376,0.4911735164058274,0.5085378812261306
SOD1,0.00028798117401710957,0.723931560958943,0.2757804578670399
TM2D3,0.0002874380525391817,0.7072255131047585,0.29248704884270244
LINC00094,0.00028706719468470646,0.7717444804601054,0.22796845234520993
COMMD10,0.00028597126412595905,0.7647163363959439,0.2349976923399301
THUMPD1,0.00028596076892396116,0.8065994524977815,0.1931145867332945
ZNF512,0.0002859413451578041,0.7289440399737738,0.2707700186810684
NCF4,0.00028567202606184224,0.6735186947897892,0.326195633184149
RP1-267D11.6,0.0002854644369063592,0.7769176639503378,0.2227968716127558
INO80,0.00028532587662760786,0.6552599831563293,0.3444546909670431
ARHGAP21,0.0002852433047069958,0.7106349339369366,0.2890798227583564
ZFX,0.00028487217880657077,0.7682116159295981,0.23150351189159535
RP11-761N21.2,0.00028461138260952847,0.6097574492423498,0.38995793937504075
CLUAP1,0.00028426805315710774,0.7420947994392021,0.25762093250764073
SFRP2,0.00028237294078239846,0.8213548179539056,0.17836280910531196
PCDHB16,0.0002815498793065175,0.6542723949558765,0.34544605516481697
NDUFV3,0.0002798599625187003,0.678009152450536,0.32171098758694533
CAPRIN2,0.0002789892673532805,0.6510642912872179,0.34865671944542886
HNRNPH3,0.00027801342726075653,0.7084910785213717,0.29123090805136753
DENND5B,0.00027685352307366975,0.6858153538128563,0.31390779266407004
TANK,0.00027620245860516304,0.705878534860771,0.29384526268062383
OTUD4,0.0002761287750592076,0.7128287409694122,0.28689513025552865
VPS9D1,0.00027493508328636063,0.7055297956775304,0.29419526923918327
CETN3,0.0002746502331195154,0.7668865162129328,0.23283883355394774
RNU4-2,0.00027437151941315624,0.5864529790360188,0.41327264944456804
MAP7D1,0.0002742884510207488,0.708182686433039,0.29154302511594016
ARSD,0.0002735408489159454,0.6950700881207523,0.30465637103033166
TIRAP,0.00027315548113975095,0.687477070060932,0.31224977445792834
KHDC1,0.00027312328511668895,0.7754468529193559,0.22428002379552744
SAA2,0.0002727894339316157,0.7015142736980864,0.29821293686798206
TYW1B,0.00027158709810965094,0.8669452735350399,0.1327831393668504
PGRMC2,0.00027057161383807097,0.7378092584580662,0.26192016992809575
PLSCR1,0.0002703235393593677,0.6914109495277437,0.30831872693289686
IGHV3-11,0.0002689254992698243,0.703699121681256,0.29603195281947414
KIAA1468,0.00026846555537873834,0.7311262949292523,0.26860523951536897
SH2B1,0.0002682607569784772,0.7305994769972703,0.2691322622457512
ARL8B,0.00026780758787792153,0.7352491239077619,0.26448306850436015
TNFAIP8,0.00026774541105901057,0.6579179677025426,0.3418142868863983
BTBD3,0.00026760320072378676,0.7219079436673393,0.27782445313193693
COL17A1,0.0002673508267431173,0.7716710591254548,0.2280615900478021
AFF4,0.00026728413778387324,0.7105046318511581,0.28922808401105804
MTRR,0.0002658280104220607,0.6837286279627612,0.31600554402681674
TBC1D14,0.00026572454353265525,0.7279484620949247,0.2717858133615426
MCAM,0.000263852644265212,0.5678023337743944,0.43193381358134036
TAF9B,0.00026379129374513454,0.7280507085825109,0.271685500123744
LAMP1,0.0002630755957704532,0.5312588288671968,0.4684780955370328
DCUN1D2,0.00026290347418050583,0.6762834195399591,0.32345367698586036
ERAP1,0.00026283988836909694,0.6875246791583002,0.3122124809533307
SLFN12,0.0002627765025833518,0.7630955614202188,0.2366416620771978
EXD2,0.0002625363335001162,0.8095528754635872,0.19018458820291267
BCL11A,0.0002622601068877424,0.6792122548069685,0.3205254850861438
C16orf71,0.0002617819917000128,0.6355623795793575,0.3641758384289426
SLCO4A1,0.00026169342103239885,0.6876832776601611,0.31205502891880654
ZFAND6,0.0002616270344729966,0.6894151655773066,0.3103232073882204
H2AFY2,0.0002615430439871306,0.6459325593438114,0.35380589761220144
TNFRSF14,0.00026040671193712083,0.5839392282838295,0.4158003650042334
STK17B,0.0002602805422956228,0.7799045178954997,0.21983520156220468
USP27X,0.0002601790762102611,0.7157887437217794,0.28395107720201035
G3BP2,0.0002598974326533275,0.7518442279316377,0.2478958746357089
LUZP1,0.0002595422894856552,0.7826650514325848,0.21707540627792954
BLOC1S1,0.00025884280002820754,0.665650055116999,0.33409110208297277
ARSG,0.0002587190724584062,0.7633352360567491,0.23640604487079242
ERC1,0.00025867260244946856,0.7070859993161955,0.29265532808135497
RPL10P9,0.0002575502987894683,0.8915945481401132,0.10814790156109731
COQ5,0.00025751932760959977,0.7584700663611019,0.24127241431128849
DAGLA,0.00025750208234195395,0.6465731703936034,0.3531693275240546
ARL5A,0.0002572944537862973,0.7252452164490325,0.2744974890971812
ZNF43,0.0002569905182401892,0.7952433616034834,0.20449964787827643
ATG14,0.00025639269528320496,0.7640175535218376,0.2357260537828791
GOLGA7,0.0002559002737484416,0.6674864618455456,0.332257637880706
KMT5B,0.00025531321466303053,0.7350096766291558,0.26473501015618106
APPL2,0.00025509546331229765,0.7319905753584811,0.26775432917820663
ENSG00000279487.1,0.0002549396936697464,0.7195583265390489,0.28018673376728126
OLFML2A,0.00025482377800858735,0.6825769280576465,0.31716824816434497
UFL1,0.00025479845395568135,0.7258420828009018,0.27390311874514256
ENSG00000205923.3,0.0002538518489422886,0.728702935338624,0.27104321281243376
ZNF770,0.0002538329359818423,0.7191073735122114,0.28063879355180665
TKFC,0.00025259792308992586,0.6131315260078308,0.38661587606907927
SELENOO,0.0002521104447348038,0.7462912147029634,0.2534566748523018
MBTPS1,0.0002518599220881251,0.7435229586548073,0.2562251814231045
ENSG00000255730.4,0.0002514033866805272,0.659372613262419,0.3403759833509004
IGLV4-69,0.0002505919381678221,0.6576082457873328,0.3421411622744994
HDHD3,0.0002501118295434646,0.6383862281853102,0.3613636599851463
ZDHHC6,0.000250026552308334,0.6296552862237303,0.3700946872239614
NCF1B,0.00024994208016607166,0.6246696601558779,0.3750803977639561
SFT2D1,0.00024990025898659617,0.8082353190113337,0.1915147807296797
YBX1P10,0.0002497289655601506,0.7496630274769698,0.2500872435574701
COQ9,0.000249409720131426,0.7675288432698447,0.23222174701002382
ERLIN2,0.00024859954667296526,0.692928257062138,0.30682314339118905
PRSS36,0.0002476668819891684,0.6042740975925321,0.3954782355254787
RNU1-1,0.00024719380030958227,0.5935525217672768,0.40620028443241357
RNU1-3,0.00024719380030958227,0.5935525217672768,0.40620028443241357
RNU1-28P,0.00024719380030958227,0.5935525217672768,0.40620028443241357
RNVU1-18,0.00024656746316579966,0.5935366085629491,0.40621682397388514
TOM1,0.0002454671811201285,0.6453297649662706,0.35442476785260923
GDPD5,0.0002445313944630691,0.5781422497823252,0.4216132188232117
WDR35,0.00024354156774898336,0.7702953596726281,0.22946109875962298
BPHL,0.0002434515995489222,0.7201151253128261,0.279641423087625
CAPN13,0.00024344248595786338,0.7809858876647099,0.21877066984933224
ENSG00000275400.1,0.00024317167664179585,0.7337047402616814,0.2660520880616768
MANSC1,0.00024312636931975116,0.7009760875966988,0.2987807860339814
ENSG00000250264.1,0.0002430161749460437,0.6651111050727784,0.33464587875227564
ENSG00000280987.2,0.00024183526254288896,0.6939608814206573,0.30579728331679984
RP11-418J17.1,0.00024180723127116552,0.7033623823322906,0.29639581043643815
IL15RA,0.00024178560241240794,0.6240207308463731,0.37573748355121445
ETV2,0.00024155972995892224,0.5948708935499286,0.40488754672011246
USP24,0.00023922282148771252,0.6523968439681774,0.3473639332103349
TIFA,0.0002390923348513051,0.6795568854810056,0.3202040221841432
ZNF140,0.00023886503064383732,0.7533833368250528,0.24637779814430336
LINC01770,0.00023795917307581723,0.6029723181093876,0.39678972271753665
IDS,0.00023678471475690064,0.7349699455072586,0.26479326977798456
CH507-254M2.1,0.00023611989629341977,0.703742077680985,0.29602180242272164
TTC7A,0.0002355419870018988,0.7067934298959117,0.2929710281170864
AC007318.5,0.00023524228847706077,0.7313854066599833,0.2683793510515396
TIAM1,0.00023484309479753938,0.6715755944906241,0.3281895624145784
SLC24A1,0.00023363104676465426,0.743584935310437,0.2561814336427984
SGF29,0.00023319127512143897,0.5947154368536389,0.40505137187123963
LIF,0.0002323890692025582,0.6108022147659812,0.3889653961648163
PPP1R14C,0.00023227171810362467,0.8172303964966459,0.1825373317852505
MARK1,0.0002317072137464693,0.7293447998443393,0.2704234929419142
GAPT,0.0002316343214362488,0.6267477245750789,0.37302064110348493
OSBPL5,0.00023124624313619255,0.7812346730960588,0.2185340806608051
FAM160A2,0.00023083118719201512,0.6639765799811784,0.33579258883162955
CCDC94,0.00023076205969378388,0.6251838305951485,0.37458540734515766
RP11-382A20.3,0.00023003056550209368,0.7773774124021762,0.22239255703232172
PI4KAP2,0.00022959449945066888,0.7163708620301056,0.2833995434704437
LRRC23,0.00022953070721215142,0.7868000974343315,0.21297037185845624
ZFP14,0.00022885961063503896,0.7796694565787026,0.22010168381066236
MTSS1L,0.00022863758667519918,0.63351491679878,0.3662564456145448
ALPK1,0.0002280634534531722,0.7667041814979598,0.23306775504858696
RP11-27G14.4,0.00022785671644821306,0.4640628313514615,0.5357093119320903
IQCK,0.0002277849692568358,0.8054937019265392,0.19427851310420394
PMEL,0.00022745118923516596,0.6374948395581587,0.3622777092526062
IGLV1-51,0.00022649982057505695,0.6910644349313589,0.308709065248066
RPL3,0.000226491460877246,0.6985811661855977,0.301192342353525
RP11-175B9.3,0.00022622643453119602,0.6019780376094369,0.39779573595603196
CBLN3,0.00022512573613418013,0.6773713826599,0.3224034916039658
MFSD1,0.0002250665242784665,0.7022396221988374,0.2975353112768841
AKR7A3,0.00022446187078048704,0.8008535482009084,0.19892198992831117
IL1RL2,0.00022386077198500106,0.6025085711724246,0.39726756805559044
COQ4,0.0002234673443396091,0.6669220474176579,0.3328544852380025
SMCO4,0.00022268952899004112,0.7396421371176478,0.2601351733533621
BCL7B,0.00022234591828702453,0.6031555775339439,0.39662207654776904
ZSWIM5,0.00022204845201715108,0.6795469314303635,0.32023102011761934
LIPE-AS1,0.00022087815209806245,0.7559918284324302,0.24378729341547176
DSTYK,0.0002207607230781137,0.7739273953192687,0.22585184395765315
PPWD1,0.0002206585337015284,0.7432896843963684,0.25648965706993004
HK1,0.00022041874479350254,0.8237541324499716,0.17602544880523485
ATP11C,0.00022020055584338546,0.6191611490052166,0.3806186504389401
ARSJ,0.0002191953405380586,0.7299959239024404,0.2697848807570215
PACSIN3,0.00021912371432669916,0.649769657739654,0.3500112185460193
BCAS3,0.00021884665291193152,0.6437254841997777,0.35605566914731035
MVK,0.00021882396073958998,0.6604442053080307,0.3393369707312297
FASTKD5,0.00021881508597027931,0.6030221854440412,0.39675899946998855
SLU7,0.0002185858011616215,0.6910145190416981,0.3087668951571403
PCCB,0.00021849013139651428,0.5886727895316097,0.4111087203369938
ZNF57,0.00021812188067465947,0.7023171394924994,0.297464738626826
GPBP1L1,0.0002154323187579307,0.6925155464562318,0.30726902122501026
ARPP19,0.00021483951382887377,0.7647163007889463,0.23506885969722488
MCTP1,0.00021465162846441248,0.682871656079456,0.3169136922920796
LIME1,0.00021430064694939152,0.7429182177150051,0.25686748163804546
LRRC75A-AS1,0.00021363188802561183,0.7249318999020119,0.2748544682099625
MAMDC4,0.00021333422661833507,0.7132844710465919,0.2865021947267898
RP4-773N10.4,0.00021330965764546948,0.6760702512142152,0.32371643912813935
SLC30A1,0.00021277628770678642,0.6319056716295971,0.3678815520826961
C12orf57,0.00021276705333812557,0.618937531265895,0.3808497016807669
HIRA,0.00021226449973519885,0.7688056674064925,0.23098206809377228
AHI1,0.00021212779360368686,0.7568138397053698,0.2429740325010265
TMEM86A,0.00021133098867812914,0.6937997784099346,0.3059888906013873
ARHGAP19,0.00021099267222141242,0.6962592403387681,0.3035297669890105
VEGFB,0.00021023134232320563,0.6681763664690726,0.3316134021886042
PAM,0.00020927733804788296,0.8115691533042669,0.18822156935768525
TTC30A,0.00020877441364659208,0.6937946398186282,0.3059965857677252
PRKX,0.00020854706092385123,0.693810227490761,0.3059812254483151
KMO,0.00020847023894153248,0.7232312277514136,0.2765603020096449
EFNB2,0.00020843717537834323,0.7164832285062781,0.2833083343183435
SERTAD3,0.00020817134231522946,0.7110223762503469,0.2887694524073378
RNF170,0.00020762025684376365,0.7181623500361091,0.28163002970704715
SV2A,0.00020743204328088548,0.6563978041255164,0.34339476383120277
RNF145,0.00020628433626239645,0.7450599800502699,0.25473373561346774
TSPAN1,0.000204531669452574,0.7244240667804132,0.27537140155013423
ARL13B,0.00020451051362901587,0.7180914664314888,0.2817040230548822
CHRNB1,0.00020426885986567523,0.707612878790028,0.2921828523501063
KCNC3,0.00020413489544747555,0.7303856237016124,0.2694102414029402
ZNF287,0.00020379535676448086,0.799788658227653,0.20000754641558247
SLC45A3,0.0002037597164833862,0.8485564520020789,0.1512397882814378
ZNF689,0.00020358622401354056,0.6805738839339922,0.3192225298419942
SEMA4D,0.00020322590244847242,0.7892980224971388,0.21049875160041281
PLEKHA3,0.0002030518123140092,0.7249888534012193,0.2748080947864667
GAPVD1,0.00020291053008323243,0.758942587833222,0.2408545016366948
SDCCAG8,0.0002024076341478103,0.6909821906483372,0.3088154017175149
DCAF8,0.00020122883503112453,0.6971982802348614,0.30260049093010744
BIN2,0.00019987733127401912,0.6493564451588263,0.3504436775098997
RPS23,0.00019985762497545052,0.6895607785780634,0.3102393637969611
DCAKD,0.00019954665471974038,0.7163923797270991,0.2834080736181811
RBBP9,0.00019932691198039262,0.7045390468491955,0.295261626238824
IST1,0.0001992032688280131,0.7612478582592165,0.23855293847195555
ZNF112,0.00019833276363639843,0.7848962746240091,0.2149053926123545
CTD-3131K8.2,0.0001978719903628893,0.6781103974614603,0.3216917305481768
ANKRD13C,0.00019733378248423816,0.7322696212453591,0.26753304497215663
GPRIN3,0.00019695664892677088,0.7560678087248901,0.24373523462618307
AK6,0.00019676307317713918,0.72430895741172,0.2754942795151029
ZNF830,0.00019620892134882724,0.6815550340033185,0.3182487570753326
FUNDC2P1,0.00019509163817935321,0.7284158462307755,0.27138906213104513
RP11-589P10.5,0.00019488702785645679,0.5875701026604397,0.41223501031170384
IL22RA1,0.00019482597413309621,0.6803588140108099,0.319446360015057
HSF2,0.00019404559544294606,0.7378953903455044,0.2619105640590526
GZF1,0.00019338588489911199,0.6524125858226265,0.3473940282924743
C2CD5,0.00019261940756717445,0.7609629604389025,0.2388444201535303
NEIL2,0.0001920053466089944,0.6934203744327468,0.3063876202206442
GLYR1,0.00019191237926446302,0.6917337316719538,0.3080743559487817
UBA3,0.0001917472928635212,0.7447346832065027,0.2550735695006338
MFAP3,0.00019171934712757752,0.754405521995242,0.2454027586576304
SCO1,0.00019169771926692229,0.6139058735445894,0.3859024287361437
ZNF230,0.00019168438857611412,0.7337019631959791,0.2661063524154448
PBX4,0.00019136520054529343,0.7018108720257823,0.2979977627736724
CTD-2006C1.2,0.00019126755784407742,0.6920611540855607,0.3077475783565952
RAMP1,0.0001912189005426325,0.6741688150806783,0.3256399660187791
MAN2C1,0.00019073985148718877,0.6576276237505918,0.34218163639792093
RPS23P8,0.000190470157711729,0.7011708993021986,0.29863863054008977
EPOR,0.0001901042649046659,0.795008301174717,0.20480159456037839
RPL14P1,0.00018954983411472655,0.7260020933347267,0.2738083568311586
ZNF264,0.00018943238851296706,0.7278678756110156,0.27194269200047144
TMBIM6,0.0001894137624978207,0.6823421808256502,0.31746840541185195
RDH10,0.00018928302885393036,0.6326216244734831,0.3671890924976629
MIR503HG,0.00018916979544454014,0.6892807609546033,0.31053006924995213
RBFOX2,0.00018887117680155925,0.655239978396492,0.3445711504267065
IGLC3,0.00018835977830550487,0.7109565544007348,0.28885508582095965
CH507-513H4.5,0.00018810029674771404,0.6174456350637652,0.3823662646394872
ITGB8,0.00018785884026955297,0.7757709043196451,0.2240412368400853
ST3GAL1,0.0001875097097947904,0.7278446886966878,0.2719678015935174
RAD51B,0.00018706668436265094,0.7364193366424099,0.2633935966732275
RP4-665J23.1,0.0001869646091957201,0.6659655203277215,0.33384751506308274
AKIRIN2,0.00018683962825729293,0.6456167965322601,0.3541963638394826
HNRNPH2,0.00018634276199409758,0.682118370837228,0.3176952864007779
KLHL22,0.0001863050841336123,0.7201503710712768,0.2796633238445896
C22orf46,0.00018487448198772118,0.6468612498757401,0.35295387564227215
COG8,0.00018438180796937707,0.6940815031058324,0.3057341150861982
IGKV3-15,0.00018425009077591644,0.6877761495945942,0.31203960031462985
PPP1R3B,0.00018424972090704163,0.5905958288092813,0.4092199214698117
SLC22A4,0.0001842471683463363,0.645553396987401,0.3542623558442527
CD8A,0.00018404089347600356,0.594666714451786,0.405149244654738
UPF3A,0.00018402041492788192,0.7421793255370659,0.25763665404800623
LST1,0.00018303881472150077,0.5787860843395306,0.42103087684574786
RP11-380L11.4,0.0001827716016562812,0.7148274009611004,0.28498982743724327
IGHV1-24,0.00018273110235320696,0.6576742258238585,0.34214304307378834
TIAM2,0.0001826447674975438,0.6933581013526615,0.30645925387984096
KRT5,0.00018102220416087937,0.8487326922677415,0.15108628552809758
SMIM3,0.00018065716505167578,0.6602202882191611,0.33959905461578727
FYTTD1,0.00018018955894536596,0.7326341371857923,0.26718567325526227
ATN1,0.0001800496143228245,0.7449708845095845,0.25484906587609263
CLTB,0.00017962780858948876,0.768486018746553,0.23133435344485753
EIF3FP3,0.00017900553247567581,0.8907153929424937,0.1091056015250306
TXNDC16,0.0001786870232843023,0.8161067688775024,0.1837145440992133
ENSG00000213402.2,0.0001784307308213124,0.6265779398791881,0.37324362938999056
TFE3,0.00017771796038352065,0.6372007029742005,0.36262157906541603
NEK3,0.0001776828779955785,0.6398022767666217,0.36002004035538276
PAN2,0.00017721582018814675,0.6715039879589185,0.3283187962208933
PDHA1,0.00017571567830790201,0.6666861483816942,0.3331381359399979
RP11-20I23.13,0.00017552598683193702,0.7356177972895199,0.2642066767236481
SSH1,0.0001741273407855677,0.7074379586799903,0.29238791397922415
KMT2A,0.00017400223922707622,0.7407268927273672,0.25909910503340566
P4HTM,0.0001738758162213703,0.7814438465770323,0.2183822776067464
PHOSPHO2,0.00017386585124344622,0.7415090806235515,0.25831705352520506
ZNF235,0.00017367738488028542,0.7040730171318825,0.2957533054832372
RBM47,0.0001736712085489417,0.6491313463254339,0.3506949824660172
CCDC183,0.00017352544147226145,0.7132742117272751,0.2865522628312526
RP11-347C12.3,0.00017312813500295162,0.6130589300895499,0.38676794177544715
TPGS1,0.0001723426589546203,0.7399549499305534,0.2598727074104919
HLA-DPA1,0.0001721904973456373,0.6705256044618791,0.3293022050407752
NCF1C,0.00017077266437056035,0.62956288613159,0.37026634120403945
TYW3,0.00017043422166584973,0.7056146061752234,0.2942149596031107
STRIP1,0.0001703998736865746,0.6880768252145946,0.3117527749117188
IGHV2-26,0.00016979315205357034,0.6515426645164603,0.3482875423314861
DHRS7,0.0001697591178418605,0.7977071431253794,0.2021230977567787
ATAD1,0.00016942851580099155,0.7260919844792983,0.2737385870049006
CACNB1,0.0001689534718369473,0.7505768496566563,0.2492541968715068
KIAA1147,0.00016885982695614762,0.695711958129174,0.3041191820438699
AKAP13,0.0001672514794388715,0.640895578066202,0.3589371704543591
C19orf68,0.0001670962818884002,0.6669344451669019,0.33289845855120964
GLB1L2,0.0001670580894737232,0.814797740161969,0.18503520174855723
DZANK1,0.0001669504618078506,0.7934415782721476,0.20639147126604457
ZMIZ1,0.00016584744368346494,0.737530629991514,0.2623035225648026
NR1H2,0.00016552706971987183,0.6218257154096923,0.37800875752058777
IGHV1-69,0.00016515710162114998,0.7381549502641184,0.26167989263426045
KDM7A,0.0001644679610779149,0.7474011108925621,0.25243442114635994
IFT140,0.00016401527060156236,0.7559887392708778,0.24384724545852057
PITHD1,0.0001626842229655839,0.7967265917188172,0.20311072405821723
TRIM5,0.00016200999383553602,0.61331401007883,0.38652397992733445
SMO,0.00016192657679412777,0.6680003777438183,0.33183769567938765
NDUFB6,0.00016167974085763183,0.6572574111829218,0.3425809090762206
RP1-286D6.5,0.00016115839329939466,0.7193472396298335,0.2804916019768671
RAPGEF5,0.0001609547688610534,0.6996645744080251,0.3001744708231138
TMEM255B,0.00016082312312182118,0.5528502821244244,0.44698889475245374
AC113404.1,0.00016077336849618464,0.6806005484333401,0.31923867819816376
DENND5A,0.00016073800182522097,0.7062407713274834,0.29359849067069144
SCARF2,0.00016033076955666544,0.6224247532378282,0.3774149159926151
CRIPAK,0.00015963756183347028,0.6666772114324488,0.33316315100571764
SDCBP2,0.00015884274653816854,0.7528353120828739,0.24700584517058793
ADAMTS9,0.0001584013492984247,0.5614689194814959,0.4383726791692057
MAP4K3,0.00015771073636318566,0.6551159544829638,0.34472633478067305
IER3,0.00015737610370106223,0.5719815440038527,0.42786107989244626
AK4,0.00015590558955506136,0.6383792638291235,0.36146483058132145
NPTXR,0.00015566393141263878,0.7346939743401688,0.2651503617284186
CH17-258A22.4,0.00015509237752389662,0.6378210583621571,0.36202384926031905
FAM175B,0.00015486111158306785,0.6983293832580938,0.3015157556303231
CTC-523E23.11,0.00015465713024965592,0.7315433241201638,0.26830201874958653
IGHV3-49,0.00015461250100255608,0.6819608780114458,0.3178845094875517
VPS13C,0.00015417500065353253,0.7032650503975373,0.29658077460180915
CD247,0.00015387743717983394,0.6001879866967849,0.3996581358660353
VPS39,0.00015285850519778293,0.7350172993444554,0.2648298421503469
SEPT2,0.00015223760774949282,0.7652105711564787,0.23463719123577187
PARD6G-AS1,0.00015221014929531727,0.6903243345021924,0.3095234553485123
GLCE,0.00015219744288732162,0.6807804283103966,0.319067374246716
WTAP,0.00015154578217105248,0.7247837995143627,0.2750646547034663
FLJ20021,0.00015144535276749078,0.8051586283365102,0.19468992631072235
EPG5,0.0001513948555322318,0.7520822149340345,0.24776639021043328
MS4A6A,0.00015098691475636496,0.6035015356331856,0.396347477452058
ZNF529,0.0001506229237033783,0.7715858028433223,0.22826357423297428
PLCXD1,0.00015032409832165796,0.6899772994588309,0.3098723764428474
ZC3H7A,0.00015027686895927153,0.7479133399167152,0.2519363832143256
SLC17A5,0.00014998163769134424,0.7498175988554859,0.25003241950682276
VPS13A,0.0001494412822005577,0.6974128126080336,0.30243774610976587
CD4,0.00014923767474436415,0.6659755153712538,0.3338752469540019
BAIAP2,0.00014904228743097374,0.6882516016467473,0.3115993560658218
FBXO42,0.00014884337134812145,0.7396213199702831,0.26022983665836874
TMEM115,0.00014874787358906149,0.6809978453759011,0.31885340675050977
SEPT6,0.00014825252887477799,0.6250359068829188,0.3748158405882065
PSAP,0.00014747110149809464,0.7058236076249047,0.29402892127359714
CASC3,0.00014714578233540683,0.7018934569778787,0.2979593972397859
WASH7P,0.00014706606859598531,0.7443915287013382,0.25546140523006583
SLC29A1,0.0001470441792833458,0.6817394773721618,0.31811347844855486
NBPF11,0.00014673395965480714,0.7497863534988616,0.25006691254148367
RPL32,0.00014671328115366809,0.715481969237516,0.28437131748133043
PDLIM5,0.00014666731363683098,0.743377017764312,0.25647631492205125
MCM9,0.00014618215852211654,0.7277263051567903,0.2721275126846876
DYNC2LI1,0.00014593565421633438,0.7658464791278484,0.23400758521793522
RP11-278C7.5,0.00014586656002468884,0.6669248990465196,0.3329292343934557
ZBTB8A,0.00014568785201137202,0.7575917678210945,0.24226254432689412
MORN2,0.00014541776073169946,0.6839242897665969,0.3159302924726714
FOXF2,0.00014509130556348437,0.8225920855662219,0.17726282312821467
U2AF1,0.0001449021652888554,0.7977551897967313,0.20209990803797984
TM2D1,0.00014457192165515212,0.6965197282012966,0.3033356998770483
SSU72,0.00014440069869482047,0.6264092429230719,0.37344635637823326
COG6,0.00014433526566389902,0.7542069032174439,0.24564876151689227
