"","donor","tissue","age_mid","Residuals"
"NDUFB3",0.00659460510603427,0.589907051081365,0.00637915373166014,0.39711919008094
"CNST",0.00933582529467563,0.714393404038156,0.000466132238010527,0.275804638429158
"PRRC2C",0.0184330194951739,0.686672957488945,0.00216008351016755,0.292733939505714
"NDST1",0.0166696275115572,0.742117501974334,0.00551590225147612,0.235696968262633
"GRK4",0.0343732514258026,0.832824699927137,0.00098556834777947,0.131816480299281
"SZT2",0.00322748492539494,0.756965322247257,1.30993424594338e-05,0.239794093484888
"RXRG",0.0708321608740582,0.777140796434037,0.00353517941115019,0.148491863280755
"TRIP12",0.0836914465500537,0.419603706154597,0.0106881605191354,0.486016686776214
"C3orf62",0.0193204359377834,0.58679784303068,0.00511843524854456,0.388763285782992
"IL20RB",0.00252381038662642,0.960990182469842,0.000278706016492811,0.0362073011270383
"RP11-326I11.5",0.0055216223493269,0.287123738034088,0.003057242754151,0.704297396862434
"TNK2",0,0.228640180314139,3.84559686518113e-05,0.771321363717209
"RP11-379B18.5",0.0517617590713782,0.76535309478388,0.00484546182489585,0.178039684319846
"ARHGAP15",0.0167585538313666,0.836051509223523,4.14840181834947e-05,0.147148452926927
"ERMAP",0.0366982978051323,0.748366697272892,0.000894786126874751,0.214040218795101
"DGKD",0.00581579353719241,0.541447012370287,0.000184430008130918,0.45255276408439
"TMEM33",0.0416110816416996,0.389114071266847,0.00633198626966186,0.562942860821792
"ATP6V0E1",0.0646950155818059,0.543178685234222,0.0171516179953373,0.374974681188635
"RNF144A",0.0419352315402852,0.653363210422233,0.000565755462238562,0.304135802575243
"FLOT1",0.0361563042972578,0.64463779684663,0.00138459919663672,0.317821299659476
"RNASEL",0.035346297643768,0.614988415832166,0.00266363947539435,0.347001647048672
"ANKRD28",0.0313581767070278,0.768886765824722,0.000585453649662567,0.199169603818588
"PARP9",0.0678701974298597,0.528433187283495,2.86704121928047e-06,0.403693748245426
"NCK1-AS1",0.0664092497700302,0.576702690544901,0.000161109140502634,0.356726950544566
"VANGL2",0.0105344019532924,0.947573671978094,5.6419026370897e-05,0.0418355070422424
"RP11-206L10.2",0.115147150852968,0.528796942563623,0.00470602890766078,0.351349877675749
"SMARCAD1",0.0113944549284999,0.862334128380821,5.01883590828199e-05,0.126221228331596
"SMG7",0.0189493616920965,0.55159769939077,0.00235153089142061,0.427101408025713
"DPY30",0.00991691228817322,0.792389652735379,0.000539248903589466,0.197154186072858
"SF3B1",0.0085213755771464,0.616943763915591,0.000203066382133698,0.374331794125129
"SCLY",0.0537241520999865,0.726884340783661,0.000205083833640805,0.219186423282712
"EEFSEC",0.0223931244362704,0.64289026826184,0.00113115490808799,0.333585452393802
"COL16A1",0.00763752814400206,0.935143417894701,0.00258643429891627,0.0546326196623802
"KLHL29",0.0101709453975441,0.85394678233283,0.000365311530539597,0.135516960739087
"ELK4",0.0174657490130768,0.746169506631598,0.00128447461300589,0.23508026974232
"AGPS",0.0243564414813814,0.712130598204309,0.00157848454355246,0.261934475770757
"GMPPB",0.0320857763633593,0.724748246388758,0.00055110153440696,0.242614875713476
"TRAPPC11",0.0074864807877447,0.671274112843068,2.80538480756817e-05,0.321211352521111
"CLIC1",2.60660251538272e-15,0.897917858325046,9.17369149503714e-05,0.101990404760001
"CDKL3",0.0118273913670717,0.856498394266393,0.00317985720143354,0.128494357165102
"PKN2",0.00629961950216279,0.675031793850057,0.00113447941197954,0.317534107235801
"LINC01786",0.109411885127679,0.625199990929829,0.0017879053844891,0.263600218558003
"FAM76A",0.0208918413049677,0.810229968221721,0.00229398544043121,0.16658420503288
"IGSF21",0.0438969864016899,0.658879742126848,8.62292559559806e-05,0.297137042215507
"RP11-34P13.18",0.25086403263802,0.518813464420637,0.000367084588473362,0.22995541835287
"FAM53A",0.0224392573986185,0.821025906571626,0.00209281796562158,0.154442018064134
"ATG7",0.0139188984044569,0.611726887057659,0.00175623652889457,0.37259797800899
"CEP85",0.00940642249037492,0.85550661009293,0.000141540427093876,0.134945426989601
"HRH1",0.0361802925830661,0.802868653423102,0.00330836541480398,0.157642688579028
"PPARG",0.0177974308090818,0.86239987818484,0.000508311132185686,0.119294379873893
"PRRX1",0.0123408402063213,0.917728233213645,0.00155290750149861,0.0683780190785345
"ZNF124",0.0660215975911801,0.649304307614593,0.000169087775186444,0.284505007019041
"AC068134.10",0.0516623093207833,0.734354356090412,3.2638011537289e-05,0.213950696577268
"DHX9",0.0180520253479812,0.689655161428503,9.78324848605907e-05,0.292194980738655
"MYOT",0.00387289123590891,0.937454172946269,0.000284266286482463,0.0583886695313401
"SLC1A3",0.0988398876479094,0.512079229333088,0.00223311478594783,0.386847768233055
"RP1-283E3.4",0.219650810917265,0.477756668046011,0.000410608121722798,0.302181912915
"GAS5",0.0233903798557613,0.792797534930272,3.95259253092974e-05,0.183772559288657
"RPL7P1",0.101138289545273,0.580616549809245,1.42797277635144e-06,0.318243732672705
"FZD5",0.0324079956182927,0.831808508208122,0.00374621096751981,0.132037285206065
"DDX59",0.0137918405305619,0.360908675455775,0.00517379508536722,0.620125688928296
"ADGRB2",0.0435240105152454,0.666927234791511,0.00551455004735295,0.284034204645891
"METTL8",0.011441752470425,0.860240955432581,0.00091113148264612,0.127406160614348
"PPAT",0.0354499712397957,0.734637848049737,0.000760082008082418,0.229152098702385
"PFDN6",0.0209503282732585,0.673657702907276,0.00398543959672272,0.301406529222743
"SLC35A5",0.0233679306528501,0.763779569201365,0.00215309343858337,0.210699406707202
"PSMD14",0.0104616190534823,0.772727079210008,0.00166184884781134,0.215149452888699
"TLR1",0.00869885715693987,0.784362833936003,0.00257926961932752,0.20435903928773
"C4orf32",0.0173776830263403,0.832549240729517,0.000662827459939499,0.149410248784203
"TM2D1",0.0142539015432207,0.795959259886199,3.64246064570609e-05,0.189750413964124
"MDH1",0.0132388792337319,0.76656183147626,0.000376392926728106,0.21982289636328
"ADORA3",0.149002891527856,0.392763355948332,0.0112833229820945,0.446950429541717
"RWDD3",0.0109063323018682,0.844791776221664,6.6154356431552e-05,0.144235737120037
"SP140L",0.0366600961360797,0.644338865107567,0.00494439556212729,0.314056643194226
"CD8A",0.0243712575790533,0.722757625730765,0.00909799652202451,0.243773120168158
"WNT5A",0.0216258182646161,0.809040486549088,0.000965984396222923,0.168367710790073
"ZNF300",0.0104041956208208,0.898721452644413,0.00197914661723792,0.088895205117528
"FAIM",0.00968849774851505,0.924676755248879,0.000465518825817454,0.0651692281767881
"BOLA1",0.0282207195036125,0.795916204411362,0.00606735724130628,0.169795718843719
"MYL5",0.0679421397614475,0.704845336458191,0.00548601966813313,0.221726504112228
"SPARC",0.00532125943341654,0.861251810540102,0.00113777367673877,0.132289156349743
"TUBA4A",0.0010436914298694,0.859861639636059,0.000515544333405242,0.138579124600667
"C1orf27",0.00150191704160852,0.860418935167482,0.000358421401348042,0.137720726389561
"MTMR9LP",0.0260643075690102,0.880354709027262,0.00544144265167171,0.0881395407520562
"DOK1",0.01303627811551,0.864569357577862,0.0019419081483777,0.120452456158251
"CGREF1",0.0891080281658732,0.45935652350701,0.00346000798786979,0.448075440339247
"TGOLN2",0.0177221561902825,0.723576945338485,0.00259222840657649,0.256108670064656
"SNORA73A",0.065083805030172,0.368921529938389,0.00357672322327243,0.562417941808167
"MIER1",0.00564252760252553,0.618154923543478,0.000399665562263242,0.375802883291733
"SRSF11",0.00674027499170506,0.789094185279821,0.000578388726241766,0.203587151002232
"FAM131A",0.0340354083953966,0.730275576389698,0.00523219559177644,0.230456819623129
"PCAT6",0.0195901230937641,0.865548038442028,0.0025524314237336,0.112309407040475
"UBXN2A",0.0193584543099054,0.828418940535828,0.00012579366185844,0.152096811492408
"RP11-34P13.16",0.051366534821244,0.829990843554805,0.000238489336090205,0.11840413228786
"MMAA",0.030598915724563,0.783171670954068,0.000572959585259456,0.18565645373611
"CASZ1",0.00142739974737136,0.896130065973367,0.00122340417064971,0.101219130108612
"SLC35A4",0.0427311682232778,0.600492579221896,0.00827330423766227,0.348502948317164
"LAMB2",0.00310684202896349,0.970369531763027,0.000167490655184922,0.0263561355528244
"SRSF7",0.0162013842985478,0.759047895248843,0.00203005933566548,0.222720661116943
"TTC31",0.0198412731425683,0.757563044532741,0.000739687572298583,0.221855994752392
"MIR3936",0.00658049825876224,0.611817404525725,0.001005823413407,0.380596273802106
"PUM1",0.00591859905474795,0.83273794041459,4.32683386734711e-05,0.161300192191988
"RNF2",0.0183804767130862,0.571794406080057,0.000146208391167494,0.40967890881569
"FBLN2",0.0120071556123317,0.890016476889552,0.00281392344482257,0.0951624440532934
"RP11-71E19.1",0.135726240117989,0.609616231032858,0.00124465637076504,0.253412872478387
"DUSP7",0.0122086600709733,0.716890893996123,0.000541133079001295,0.270359312853902
"ACOT7",0.0149239571185641,0.814645021400056,1.60650611437394e-06,0.170429414975266
"SH3BP2",0.0029452002659595,0.838721608599555,0.000345777096678822,0.157987414037807
"PAX8-AS1",0.147255849087144,0.698164871939373,0.000210626882832355,0.154368652090651
"FRYL",0.0209317531948413,0.784047282635447,0.00174088982192344,0.193280074347788
"PP7080",0.0175414129497814,0.804958277665499,0.00096235084343675,0.176537958541283
"FBXL7",0.00809236064632467,0.93094262136142,0.000224376292169508,0.0607406417000861
"MARC1",0.0405824235956442,0.702066814078517,0.0124876044852231,0.244863157840616
"RP11-206L10.8",0.102245404449766,0.417291796418237,0.00145559177925787,0.479007207352739
"ENAH",0.0110995943189709,0.92522904338459,0.00128813789923223,0.062383224397207
"EXOC8",0.0757165406490355,0.379309318897347,0.00588162574420858,0.539092514709409
"WDR55",0.0341377532196076,0.5645677097804,6.79017937422903e-05,0.40122663520625
"RP11-421L21.3",0.0352550988530007,0.463721496213567,1.27589731924997e-06,0.501022129036113
"SEPT8",0.0108943204826902,0.949696942362549,0.00313582980536224,0.0362729073493986
"NUAK2",0,0.860239153976813,0.000239242894254643,0.139521603128932
"CNOT6",0.00459355663963507,0.77168714973149,0.000580382763194614,0.22313891086568
"SARS",0.00274740059896869,0.793538759355937,8.21952629197501e-05,0.203631644782175
"NDUFAF2",0.0067177431637112,0.914602672861059,9.53434427143202e-05,0.0785842405325153
"AIF1",0.0275473760405188,0.796289702147318,0.000167384764407063,0.175995537047756
"FUBP1",0.0301065099332369,0.772247389306374,0.00740418192283333,0.190241918837556
"HEMK1",0.0510448548248859,0.82938580677608,0.00145447539672464,0.11811486300231
"HIST1H3E",0.0932505290464633,0.590038677480156,0.0214258523357013,0.29528494113768
"MOV10",0.0308606499274185,0.817410192759104,0.0051572925753021,0.146571864738175
"NMNAT1",0.0614807995804364,0.385014364586951,0.0121099369878242,0.541394898844788
"FAM46C",0.0329770703294997,0.682059403906024,0.00233436517111169,0.282629160593364
"NUDT6",0.0336415288100414,0.791217298756605,0.000316245699707275,0.174824926733646
"MUSTN1",0.017732313824983,0.806864195652738,0.000287746176563798,0.175115744345715
"FAM86JP",0.138393798450163,0.65810561144703,0.000615862916219587,0.202884727186588
"SHROOM3",0.00319676862180882,0.893285733408874,1.42001724576287e-05,0.103503297796859
"SPRR3",0.222068307950747,0.0231509864646374,0.00208095468718658,0.752699750897429
"DANCR",0.0221289067157316,0.760102706216383,0.00236020125923243,0.215408185808653
"HENMT1",0.0623469785036815,0.513694255802499,0.0124613690083661,0.411497396685453
"ARL8A",0.0263541247280321,0.522125856197332,0.0011696350395051,0.450350384035131
"ANKRD44",0.0292623891738348,0.70186824423677,7.62434954740712e-05,0.268793123093921
"NELFA",0.000134215529167324,0.819603241702634,0.000163096595981897,0.180099446172217
"CFLAR",0.11722794025649,0.210030607495162,0.0105946400574755,0.662146812190872
"CTD-2517O10.6",0.0159860020646418,0.847102170636843,5.50775449010281e-05,0.136856749753614
"C1orf35",0.0199223382209886,0.810005141055579,0.00180780756624496,0.168264713157188
"CYP26B1",0.0151434645450369,0.864920590857481,0.0014971415277327,0.11843880306975
"HLA-DOB",0.114204494982161,0.543511138180983,0.00281396328299988,0.339470403553856
"LYG1",0.142350115907845,0.406619173918254,0.000867254945747792,0.450163455228153
"ARHGAP31",0.00843293482364757,0.889010103269488,3.26727866927716e-05,0.102524289120171
"PSMD6-AS1",0.0282702572889848,0.537757448598029,0.000958826488721532,0.433013467624265
"TMEM178A",0.0431325237004063,0.810697741650971,0.0100641456302826,0.13610558901834
"ZBTB7B",0.101540654703973,0.618940938075995,0.0154727722934634,0.264045634926569
"INO80B",1.73094738048092e-14,0.683729675426246,0.000441849285889231,0.315828475287847
"PPP1R12B",0.0278797680652038,0.84144076619272,0.000886805068145571,0.129792660673931
"CDKAL1",0.0250529933771245,0.765529154068069,0.00223267605344742,0.20718517650136
"RP11-70P17.1",0.118455618727292,0.530788653939805,0.0130839835641796,0.337671743768723
"GBP3",0.104839851596225,0.712908560417545,0.00703593732615058,0.175215650660079
"PTTG1",0.0153886462838987,0.808987180848342,0.00289808909573752,0.172726083772022
"PPIE",0.121154429017363,0.634570934802057,0.00193154582923015,0.24234309035135
"UBE2E1",0,0.76516288675966,6.62502606078492e-05,0.234770862979732
"SLC36A1",0.103911882695009,0.237256760709304,0.0109040388449244,0.647927317750763
"PROX1",0.0170217048338651,0.756387377729764,0.000756441449952567,0.225834475986418
"HAAO",0.0633244700935234,0.806470374943132,0.00565956086937329,0.124545594093971
"RNF11",0.00233137970465959,0.740550743232668,0.000261919155805832,0.256855957906867
"FDPS",0.0114359339147812,0.737375005629547,0.00118076340374214,0.25000829705193
"XPO1",0.110907889692807,0.604698021620446,7.92564818324707e-05,0.284314832204915
"SH3TC1",0.033930696274671,0.727781991919395,0.00403059747123534,0.234256714334699
"RPA2",0.135625650387939,0.0961398823168158,0.00175102816343461,0.76648343913181
"FAAH",0.00830769973235807,0.888009795192043,0.000312838136222498,0.103369666939376
"RBM22",0.0104991314421146,0.463759063662374,0.000196047769260096,0.525545757126251
"SFMBT1",8.49612373877889e-13,0.622128079156125,0.000716228341558224,0.377155692501468
"PELO",0.0213612802703327,0.579597343054064,0.00107825823854844,0.397963118437055
"CTD-2366F13.2",0.0400238599508797,0.547833289147233,0.0110988154537138,0.401044035448174
"MUC1",0.0400489550548021,0.791033994746869,0.00302524147488395,0.165891808723445
"SDHAP1",0.070325736013828,0.746945139552146,0.00155817884441313,0.181170945589613
"RP1-286D6.5",0.024507718646963,0.715947167299909,0.000538310949187676,0.25900680310394
"USP46-AS1",0.0220713083528604,0.831275248140826,1.03331103830598e-05,0.146643110395931
"ST3GAL3",0.00787261092415213,0.899368413956998,3.35254644537759e-05,0.0927254496543956
"AC093110.3",0.0348886637478039,0.838478006645289,0.00236728421003737,0.12426604539687
"USP21",0.0324129896557828,0.72131216153315,0.00159525128668769,0.244679597524379
"TFG",0.00504152393351509,0.823020898780088,0.000168481188053825,0.171769096098343
"RP11-384K6.6",0.0743718225389342,0.681299470158952,0.000903590930147075,0.243425116371967
"GPATCH11",0.0229182831758207,0.783550776885523,0.00218998132811469,0.191340958610541
"ATXN7",0.013384613317074,0.448918076524981,0.00347166963105106,0.534225640526894
"PDK1",0.0713194250682733,0.570334215722331,0.0063495479668392,0.351996811242557
"TARBP1",0.0743675125244623,0.74731013873836,0.0103822983432268,0.167940050393951
"ATP10D",0.00552839355070793,0.908088825427741,0.000527707164209554,0.0858550738573415
"HIST2H2BE",0.0662263288701191,0.588242427208125,0.00451709712219558,0.34101414679956
"HP1BP3",0.0358967663606371,0.757035557621488,1.06168286401799e-05,0.207057059189235
"BCYRN1",0.12974544934516,0.415628652029335,0.000380792103991893,0.454245106521513
"RALGPS2",0.00868982881086531,0.774953979801335,0.000916173918862821,0.215440017468937
"SEL1L3",0.0236699677726757,0.75609280394278,6.56983797037732e-07,0.220236571300747
"RSRC1",0.0123832402809216,0.835124279951813,1.04628860484672e-06,0.15249143347866
"RP11-539L10.3",0.127967512780336,0.627202485952937,0.000401548826116374,0.24442845244061
"RPS27A",0.00679065087267003,0.776095888408644,0.000322674533940049,0.216790786184745
"EXOC6B",0.0151259698905268,0.925354627830309,0.000103065637585827,0.0594163366415782
"WDR92",0.0425078253545379,0.830599974497529,5.70408761614606e-06,0.126886496060317
"WDR43",0.019235939871749,0.746461042298638,0.00095759149260221,0.23334542633701
"CYP4V2",0.05295663640337,0.83731392030337,0.00340941819844152,0.106320025094818
"ACTRT3",0,0.563217392504608,0.0027155447795222,0.43406706271587
"ANKRD17",0.00432836752739007,0.783457009038554,0.000144875060973799,0.212069748373082
"AP1AR",0.00703810673922519,0.818265747620346,0.000114967590726548,0.174581178049702
"USP13",0.00351948628180307,0.949532521831703,4.54515761598207e-05,0.0469025403103342
"PIAS3",0,0.84561846635515,0.000525370892188065,0.153856162752662
"NUDC",0.00395876595876938,0.710563196954205,0.000328918623543086,0.285149118463483
"RAB43",0.00594737064089608,0.829355972012305,0.000171777790295039,0.164524879556504
"FRRS1",0.023228927636478,0.81851239553954,0.000143005764370457,0.158115671059612
"PCDHB2",0.0354441437992246,0.764151316007531,0.00908356365984408,0.191320976533401
"GRPEL2",0.0190010330952374,0.780281682238027,0.00112270155052053,0.199594583116215
"CRIPT",0.0768246536468169,0.436668217556184,0.0104629682830843,0.476044160513915
"SAPCD1",0.0313300737378127,0.831846366523268,0.00971722875589534,0.127106330983024
"SH3RF3",0.0415557641081881,0.762698335598604,0.000284530032787906,0.19546137026042
"NBPF15",0.0360217963179211,0.834072386118894,0.00118832681873614,0.128717490744449
"CLCN6",0.00836646884198393,0.812537118740853,0.0012178709671088,0.177878541450054
"LAMC2",0.00590267696269899,0.918046805617911,8.87918274892092e-05,0.0759617255919007
"UQCRH",0.021669021072308,0.770494072230035,0.00197526989214382,0.205861636805513
"ABI3BP",0.0149980983346207,0.885945744364072,0.00182204992937909,0.0972341073719284
"MTF1",0.0837402644314237,0.320567720784075,0.01150855562565,0.584183459158852
"TMEM163",0.0451073241574386,0.601380614679986,0.000178536767048993,0.353333524395526
"RAPGEF4",0.0116041989542131,0.873123458841399,0.000963835174625698,0.114308507029762
"LINC00847",0.0611556150290984,0.712176743396659,3.72248235757647e-06,0.226663919091885
"RNF103",0.0187913533797777,0.739244419410557,0.00176853908469112,0.240195688124974
"BLZF1",0.00523165742455385,0.769455126719317,0.00053945485670023,0.224773760999429
"PPA2",0.0109721401037728,0.726585317884527,7.93733835229523e-05,0.262363168628178
"MTA3",0.00617614975203885,0.926165970928665,7.95074381823968e-07,0.0676570842449142
"TXNRD3",0.0137592779964865,0.905209508289941,0.000635061387847561,0.080396152325725
"PLEKHO1",0.0102866291924088,0.747623340122261,0.0004462338653202,0.24164379682001
"SRA1",0.0428401831106949,0.381068356263067,4.47529434932634e-07,0.576091013096803
"PCDHGA7",0.0535759035172651,0.747219427329467,0.00540064038382271,0.193804028769445
"OTULIN",0.0131862758305084,0.657705459790051,0.00203444747418757,0.327073816905252
"FAM105A",0.00896378660404324,0.69772236928228,0.00137105806372206,0.291942786049955
"RPL35A",0.0130517655646127,0.816016632676902,0.000429513575408088,0.170502088183077
"MXD4",0.0323865147364786,0.790591487854973,0.000453647165740576,0.176568350242808
"ZCCHC9",0.00033568608672266,0.776902676764661,0.000821214327657995,0.221940422820958
"DNER",0.0106750549304248,0.752666306891488,5.95518352636569e-05,0.236599086342824
"BAK1",0.0708411459231203,0.495634753621641,0.00270653997947841,0.43081756047576
"CDK18",0.0280026509462479,0.86450785317212,0.00318097654011528,0.104308519341517
"PLCL1",0.0291137561190371,0.768317678629728,6.00524703880265e-05,0.202508512780847
"IL15",0.0318190214472224,0.82497304665255,0.00441116973980895,0.138796762160418
"NDUFC1",0.0061926355117795,0.840563554217253,3.00452744110612e-05,0.153213764996556
"ALS2",0.00923221141370091,0.876866785519962,4.79319223932982e-06,0.113896209874098
"TXNIP",0.28328282713258,0.264648485327854,0.00643463427427449,0.445634053265292
"PAFAH2",0.0321771154632168,0.482737582157151,2.89449454240648e-05,0.485056357434208
"RANBP9",0.0197694759900051,0.566756369943894,0.000388626265744605,0.413085527800356
"TEC",0.0179478466700987,0.774783304720462,0.0035131752115092,0.20375567339793
"EBNA1BP2",0.0170938703806358,0.814908486063282,0.00268971509381025,0.165307928462272
"TNFRSF18",0.030060884630229,0.770892659619366,0.00754602384897778,0.191500431901427
"CMYA5",0.00125133205139849,0.962552463955101,3.36008788097579e-06,0.0361928439056192
"HEATR5B",0.00896634587378806,0.819233831057014,9.10073749691743e-05,0.171708815694229
"KLHDC8B",0.0163373258760858,0.696473152766246,0.00140487925859376,0.285784642099074
"ITGAV",0.00423441632360451,0.925583513659395,0.000392706581209924,0.0697893634357902
"BNIP1",0.0207014855631809,0.711505361088902,0.000209844835720429,0.267583308512196
"COA5",0.000185864939328576,0.743577254524834,0.00218952414299684,0.254047356392841
"RP11-268J15.5",0.0175047026271582,0.83663763209426,0.00194428443323156,0.14391338084535
"PDCD6",0.00748682946434725,0.737376769342024,0.00519742353271819,0.249938977660911
"FTH1P2",0.101444007557115,0.38768777603323,0.000386690910346298,0.510481525499308
"EIF2B5",2.36857077158589e-14,0.75240050795184,0.00068757618627249,0.246911915861864
"AGT",0.0250402784094217,0.832242222164259,0.000767109052460996,0.141950390373858
"NME7",0.0190996144354826,0.872964125597026,2.30932924037582e-05,0.107913166675087
"GRIP2",0.0830691119476147,0.664030985524827,0.0100117159683051,0.242888186559253
"PRKAA2",0.0113605299505447,0.878636322303027,0.001452609727414,0.108550538019014
"FAM134B",0.0266055786814696,0.767270286327355,0.00227358385458135,0.203850551136594
"MIR34AHG",0.00965968182113254,0.840190434651187,0.0178626308867289,0.132287252640952
"RP5-994D16.9",0.0592426345777809,0.531676851709654,0.000130990668458846,0.408949523044106
"STXBP3",0.0110674788802257,0.559406688519052,0.00202875542177478,0.427497077178947
"TSEN2",0.0132404108424852,0.857019903413924,8.93539732461178e-05,0.129650331770345
"FBXO11",0.0143683859861103,0.608001638028271,0.000302508748842446,0.377327467236776
"BATF3",0.114416892507998,0.593703927920835,0.00983623822691802,0.282042941344248
"EGLN1",0.0079118132115919,0.64160902393177,0.00201862004472265,0.348460542811915
"RNF150",0.0164982227977657,0.792401202739518,0.000163092201213763,0.190937482261503
"RNF39",0.00329623508684587,0.953202021633329,2.67164016279375e-05,0.0434750268781969
"KYAT3",0.0297787274086793,0.751133404700671,0.000900970160530058,0.21818689773012
"SETD2",0.0165671087522974,0.641093988541113,0.00122256099908978,0.3411163417075
"FAM162A",0.0245548471399434,0.811352234816819,0.00220762222934524,0.161885295813893
"OXSR1",0,0.276910538042381,9.69107280145014e-05,0.722992551229605
"BOC",0.0168574090067406,0.922959218674017,0.00148026178651921,0.0587031105327232
"TMEM37",0.0103211333538171,0.882365380071586,6.9127294613553e-06,0.107306573845135
"PDZRN3",0.0152096033976331,0.878903309767662,0.000196884764132693,0.105690202070572
"LANCL1",0.0129177934322676,0.882356158176698,0.000464712178912328,0.104261336212122
"DCST2",0.0208634429785291,0.831661741089078,0.00208329255957006,0.145391523372822
"ANKRD33B",0.0167691863383561,0.631270940283487,0.00452754716012725,0.34743232621803
"C1orf43",0.0127087840585275,0.680630707476903,0.00451890573736907,0.3021416027272
"TOMM20",0.00246510059205057,0.843714298501395,0.000592343270877209,0.153228257635677
"CTD-2186M15.3",0.0714964218462354,0.56889669839149,0.00183889423500954,0.357767985527265
"GLRX2",0.0588090775045098,0.606333462725621,0.00618800009885494,0.328669459671014
"LARS",0.0311903430046307,0.774477400168324,0.000190203917462749,0.194142052909582
"BDH1",0.00765279326543197,0.77509445704061,0.0030840978807415,0.214168651813217
"TMEM52",0.00292258617871789,0.923904270285045,1.79197316778776e-05,0.0731552238045592
"SMAD5",0.0048845789123436,0.891848193372618,0.000367861929607833,0.10289936578543
"RBM8A",0.0221013282233739,0.427759879128924,0.00081328868649048,0.549325503961211
"SMIM15",0.00665632312090646,0.831978938423894,0.000404714436096223,0.160960024019103
"ZDHHC23",0.0147024828466105,0.887557734207351,0.000260640914848785,0.0974791420311898
"BPNT1",0.0236522862032395,0.776384644493805,0.00239187209839012,0.197571197204566
"CDC23",0.00899604900639814,0.861253061933006,0.00055761101040073,0.129193278050195
"GPR155",0.0235995007918407,0.341846367692008,0.000158391006916177,0.634395740509235
"TRIM2",0.00639379988393242,0.930827992219268,0.000413836677863857,0.0623643712189356
"HS1BP3",0.0252479308644996,0.73364305626061,0.00292174259536178,0.238187270279529
"SDHB",0.0146153138065202,0.634057073390314,0.00858788010073037,0.342739732702435
"HMCES",0.00357657866152265,0.699401803022294,5.46333276480574e-08,0.297021563682855
"VAMP3",0,0.707665320979076,3.83971226903643e-05,0.292296281898234
"MCCC1-AS1",0.0248427852050745,0.730980107539098,0.00292766340595276,0.241249443849874
"ZNF204P",0.0179025145943306,0.895622786100246,0.000832417732799197,0.0856422815726245
"CTDSPL",0.0129632281341876,0.887732551473487,0.000287235888081688,0.0990169845042442
"DES",0.00726961970673186,0.842603604500394,0.00021961993761904,0.149907155855255
"C1orf54",0.0194676449975999,0.904964949007466,0.00118879346782491,0.0743786125271086
"TIE1",0.0109875953359619,0.876839406330937,5.71274359041292e-05,0.112115870897197
"BIRC6",0.0134356534512109,0.735542754070046,0.00102791411506633,0.249993678363676
"CASQ2",0.00811435953645382,0.901234791114687,0.000904687030706312,0.0897461623181531
"DNALI1",0.0105718399999857,0.932326242446006,0.000604220729890793,0.0564976968241178
"PLXNB1",0.00473724085594341,0.961011081199436,3.42941893920261e-06,0.0342482485256817
"SELENOK",0.00340068435407753,0.728218099676381,8.86293445759193e-05,0.268292586624965
"RP11-83A24.2",0.0221864125626367,0.628481279106069,5.25682872774655e-06,0.349327051502567
"SGCD",0.0437893892473086,0.845119015709388,0.00109391530194116,0.109997679741363
"TMEM170B",0.0374635125567216,0.454089959791097,0.00114626198775437,0.507300265664427
"PLA2R1",0.0081106472082534,0.92701915162373,0.00132286877552097,0.0635473323924959
"CD86",0.0299180096843789,0.708503751166937,0.000345745521101531,0.261232493627582
"SLC25A12",0.00291353093573242,0.876745758319637,1.23466419238414e-05,0.120328364102707
"TIMMDC1",0.0186280259336631,0.764747330998131,0.0047814367036078,0.211843206364598
"FMNL2",0.00882703790445958,0.895651049325156,0.000430159797664589,0.0950917529727202
"HECW2",0.0395971473005707,0.735551977684019,0.000787605275732096,0.224063269739678
"ARIH2",0.00922108917963649,0.745363513582753,0.000381867408106132,0.245033529829504
"MECOM",0.0224511963296127,0.841386734086613,0.000703645159432936,0.135458424424341
"RP11-430G17.3",0.00466787396580764,0.735504381182897,0.00272267224004639,0.257105072611249
"EBLN2",0.049849256158885,0.49078619423889,0.00397461647912144,0.455389933123104
"ZNF300P1",0.14355797715987,0.734402130253512,2.08947707913441e-05,0.122018997815827
"PECR",0.00882988756055797,0.697504586062322,0.00202225555027547,0.291643270826845
"MSH2",0.0683524115451524,0.754488810671358,0.00178071292456151,0.175378064858928
"EEF1B2",0.0061834496782593,0.803559392562484,0.000146156729164423,0.190111001030093
"SLC4A4",0.0105103820357098,0.866487531034129,0.000410528425974021,0.122591558504187
"AGTRAP",0.0525304432496217,0.631831960116107,0.00965558529464406,0.305982011339627
"PPP1CB",0.0289302633364176,0.679164327974936,0.000113138469352016,0.291792270219294
"ATP13A2",0.0496107639001786,0.58703193695577,0.00334644760228398,0.360010851541768
"EEF1A1P11",0.234878922485512,0.455890574024778,0.000473065503488973,0.308757437986221
"ERICH6-AS1",0.0301266779837248,0.771696129001986,0.00155242344435117,0.196624769569938
"IVNS1ABP",0.0448106031576784,0.525436774223353,0.00598018109146178,0.423772441527507
"TLK1",0.00757427513418313,0.723850760684786,3.50598427932896e-05,0.268539904338237
"PIP5K1A",0.0154923055764403,0.717671431010074,0.00110350868230188,0.265732754731184
"NCKIPSD",0.01178598951182,0.832282296409751,0.00156012441145355,0.154371589666976
