pi_young,pi_old_AL,pi_old_CR,rescue_pct,V_tissue_CR_effect,V_residual_CR_effect
0.8931400466135144,0.8418773969311069,0.8865701426585852,87.1838385342304,-3.544613866028677e-05,-5.5415376035341005e-05
0.8927187599013875,0.8424324609599959,0.8863563518526643,87.34763109900257,-8.053495205363552e-05,-6.555061438136706e-05
0.8938916868125766,0.8433450208807602,0.8873693887534956,87.09648215397809,-9.012452006783669e-05,-6.175167187221311e-05
0.8916266565295943,0.8437136835435922,0.8857364819805427,87.70651416105521,-0.00010232741543406447,-6.051491553424164e-05
0.8930477721361388,0.8427554110571462,0.8860443537615205,86.07458821903722,-2.9582500265427827e-05,-5.4457274906956435e-05
0.8937500121813982,0.8439934923055118,0.8870239789842546,86.48210683962394,-4.8414754125755645e-05,-6.050699442420725e-05
0.8949112722311795,0.8433170235125858,0.8880238269797459,86.65074999153643,-6.831187711516581e-05,-5.972299348487855e-05
0.8922912148062414,0.8400469755665457,0.8830871696002625,82.38266009817666,-3.964916424485502e-05,-5.865391181581782e-05
0.8929762713452625,0.8397482280166005,0.8843922141631495,83.87305516922754,-8.32880513377634e-05,-5.9624213538614265e-05
0.8929762713452625,0.8427266008344789,0.8864915754556381,87.09504794019932,-7.309409523687687e-05,-5.690349631838387e-05
0.894030470515732,0.8438704462179525,0.8885654818966665,89.10489240072508,-6.909549843463788e-05,-6.542666556657575e-05
0.8925105008103782,0.8418304075844593,0.8857633873438105,86.68685663917243,-5.876294899817623e-05,-6.299850017921061e-05
0.89296581025746,0.841702145845333,0.886108124710318,86.62271683894727,-5.2115068957517795e-05,-5.6160253029811626e-05
0.8935366836455036,0.8440181010745789,0.8864915754556381,85.77279917135152,-5.78253437513959e-05,-5.752585677305875e-05
0.8929713324856312,0.8385402069363459,0.8860905018887955,87.35864723097555,-6.289557142663657e-05,-6.116764790024815e-05
0.8930666914464759,0.8399488970028292,0.8853600591780266,85.49143022753833,-2.4480879149580076e-05,-5.5007084750810926e-05
0.89356497692596,0.8456919784040362,0.887392242884879,87.10602169978084,-5.6093842324047866e-05,-4.701752790320913e-05
0.8945703405354376,0.8415928164103379,0.8858598471403628,83.55813424858046,-5.2852777341852496e-05,-6.602485570195323e-05
0.8932198217754849,0.8429420534798483,0.8863605662551945,86.35727926514669,-4.561447019067158e-05,-5.755475115763991e-05
0.892510677094087,0.8424246439171651,0.8860151658993997,87.03129239294536,-5.3285890554224686e-05,-6.64859918586473e-05
0.8927840782179592,0.8418386327296212,0.8884830415173146,91.55756386185848,-5.293538309780678e-05,-5.719131733284021e-05
0.8940367335520993,0.8418002034304607,0.8861084564489177,84.82235116934493,-3.511237752658238e-05,-5.6491722045030684e-05
0.8924871802806541,0.8442501297805067,0.8860361634106872,86.62642760475758,-7.276280663316443e-05,-6.524390449000098e-05
0.8938004564763217,0.8448064634352127,0.8871185434597766,86.36177089926403,-3.586951894228173e-05,-5.421974873292393e-05
0.8950801539617943,0.8419851297542197,0.8881784423317396,87.00120824303137,-9.279171908608825e-05,-6.890087035252849e-05
0.8942601013009996,0.8454338729616866,0.8858287267330941,82.73187412856767,-3.487905602827211e-05,-5.727667928685459e-05
0.8922932665417438,0.8406865006124118,0.8865686229103116,88.90718391601736,-8.36982869049552e-05,-7.005227152390977e-05
0.8929448452180082,0.8426825981805154,0.8855754058746593,85.33802251647903,-4.339238496573372e-05,-6.328724835079328e-05
0.893890172439001,0.8423347259666806,0.88813423344781,88.83543954122987,1.4982212785317767e-05,-6.748212108995382e-05
0.8926906519700701,0.8415821585716523,0.8872385343420414,89.33226697659306,-7.511219649605381e-05,-6.312097938161661e-05
0.8915759514414192,0.8414008446442804,0.8855320184745042,87.95431967618728,-4.936516425926808e-05,-5.862791089220745e-05
0.8940251775723432,0.8384962257779011,0.885839974629299,85.25957598957685,-7.451955201666686e-05,-6.257151413020635e-05
0.8931433377850434,0.8430498135524471,0.8878657671147636,89.46456502885532,-0.00011894977992122605,-7.030617463183678e-05
