tissue,category,label,tf,target,n_all,rho_all,p_all,tf_mean_log2tpm,tgt_mean_log2tpm,rho_20-29,p_20-29,n_20-29,rho_30-39,p_30-39,n_30-39,rho_40-49,p_40-49,n_40-49,rho_50-59,p_50-59,n_50-59,rho_60-69,p_60-69,n_60-69,rho_70-79,p_70-79,n_70-79,rho_male,p_male,n_male,rho_female,p_female,n_female
Brain - Amygdala,detection,HIF1A→SLC2A1,HIF1A,SLC2A1,141,0.45375658204546426,1.5965190319282775e-08,4.494045289695686,5.446657605205022,,,,,,,,,,0.2493305144467935,0.10264760913603985,44,0.526947070551161,1.9826486977723575e-06,72,,,,0.4617472335468841,1.1721132507841426e-06,101.0,0.4206378986866792,0.006879026443006425,40.0
Brain - Amygdala,detection,TP53→CDKN1A,TP53,CDKN1A,141,0.4452526074139254,3.162846921975521e-08,2.258418561718988,4.032810688864255,,,,,,,,,,0.4045102184637068,0.006460373221201843,44,0.5473751909317469,6.502989719968904e-07,72,,,,0.5233519123671311,1.962870742823809e-08,101.0,0.18986866791744844,0.24060815745692385,40.0
Brain - Amygdala,detection,TP53→MDM2,TP53,MDM2,141,0.5843361630912101,2.8132712724327498e-14,2.258418561718988,2.4120667851563042,,,,,,,,,,0.6084566596194503,1.177620906808163e-05,44,0.606281804973326,1.6618144106150834e-08,72,,,,0.5829445716148467,1.5942273043333797e-10,101.0,0.5228893058161351,0.0005369646939675872,40.0
Brain - Amygdala,detection,ATF4→DDIT3,ATF4,DDIT3,141,0.8807777763507699,5.717170925611334e-47,6.884605045859695,5.054182274121764,,,,,,,,,,0.8848484848484849,1.605585298333991e-15,44,0.8401183355842821,2.841672742090785e-20,72,,,,0.8853309726098046,1.0690834834002133e-34,101.0,0.8886908401352172,1.944188736088291e-14,40.0
Brain - Amygdala,detection,XBP1→DNAJB1,XBP1,DNAJB1,141,0.6841482261594771,8.681407533375742e-21,3.839624584143889,6.067199477067231,,,,,,,,,,0.6587737843551796,1.1650482617217482e-06,44,0.6850977964865127,3.1881464367718194e-11,72,,,,0.7162068503723705,3.791276875230226e-17,101.0,0.552157598499062,0.00022091577896039306,40.0
Brain - Amygdala,detection,HSF1→HSPA1A,HSF1,HSPA1A,141,0.37079871055656904,6.0048698599117276e-06,4.933049646675164,6.068718972781026,,,,,,,,,,0.17730796335447496,0.2495593138193279,44,0.45426116038801795,6.119664612566284e-05,72,,,,0.372190949887862,0.00012681761695174264,101.0,0.35799052527773556,0.023323868257780107,40.0
Brain - Amygdala,detection,STAT1→IRF1,STAT1,IRF1,141,0.4614180981526078,8.48494328870099e-09,4.059679790591518,1.8841508796029056,,,,,,,,,,0.44439746300211413,0.002510279283138818,44,0.4992041160865021,8.057457356505606e-06,72,,,,0.5294617844315384,1.2499034978358533e-08,101.0,0.19972794243089598,0.2165960987879032,40.0
Brain - Amygdala,detection,NFE2L2→NQO1,NFE2L2,NQO1,141,0.6582683418369207,7.318804364281141e-19,4.622116858232106,4.211064232156632,,,,,,,,,,0.5884425651867511,2.657280855830332e-05,44,0.69134730565226,1.783948239679356e-11,72,,,,0.6830364943097764,3.592382855638883e-15,101.0,0.6133208255159476,2.578432964727196e-05,40.0
Brain - Amygdala,detection,NFE2L2→HMOX1,NFE2L2,HMOX1,141,0.6298173606424039,5.94897280933348e-17,4.622116858232106,3.213712788642721,,,,,,,,,,0.6095842142353769,1.122987144737806e-05,44,0.6659860118233623,1.7272821220041869e-10,72,,,,0.6467295870404857,2.7581918496634176e-13,101.0,0.5590994371482176,0.0001767759461158785,40.0
Brain - Amygdala,housekeeping,ACTB↔GAPDH,ACTB,GAPDH,141,0.9253848911821475,1.9872170106281747e-60,9.853128987846645,9.782772574864381,,,,,,,,,,0.9198026779422127,1.142885250178182e-18,44,0.9219477293671233,1.5014968259046214e-30,72,,,,0.9307303208861905,4.826671629419775e-45,101.0,0.9059524377901186,9.235852719781957e-16,40.0
Brain - Amygdala,housekeeping,RPL13A↔RPS18,RPL13A,RPS18,141,0.9011994344779161,2.5253702075031115e-52,9.593785434749956,9.942283102806579,,,,,,,,,,0.8873854827343198,1.031683703751034e-15,44,0.8936587561901087,4.626803223207379e-26,72,,,,0.8979525275300959,4.566480076384358e-37,101.0,0.9095684803001878,4.528592607933813e-16,40.0
Brain - Amygdala,housekeeping,HPRT1↔TBP,HPRT1,TBP,141,0.8050404662899266,2.507036236136877e-33,5.107537867329645,2.658072436109502,,,,,,,,,,0.8353770260747005,1.7627896039869091e-12,44,0.8060551004754364,1.3261967271745165e-17,72,,,,0.8025532980619295,6.129679178037659e-24,101.0,0.7814258911819889,2.6704636879003662e-09,40.0
Brain - Amygdala,housekeeping,B2M↔PPIA,B2M,PPIA,141,0.38251546250544993,2.855302599127808e-06,7.993747146417063,7.415988482482044,,,,,,,,,,0.3071285107090169,0.04256881780058509,44,0.514856260852788,3.7087603751438464e-06,72,,,,0.47444656055877793,5.379948251332476e-07,101.0,0.13631033365528034,0.40164338466677796,40.0
Brain - Amygdala,hormone,ESR1→PGR,ESR1,PGR,141,0.36209149627469633,1.0242752634690625e-05,0.2218836565759588,0.38696395064182315,,,,,,,,,,0.24834390415785762,0.104059901383178,44,0.37055735544765683,0.001354648570506882,72,,,,0.4032661999625758,2.898152457369306e-05,101.0,0.28874296435272045,0.07076721525369632,40.0
Brain - Amygdala,hormone,AR→SMAD3,AR,SMAD3,141,0.5069095719451047,1.4180160076921643e-10,0.43687202488171295,3.3353197498524443,,,,,,,,,,0.5402396053558843,0.00015355283591863409,44,0.5223130664198252,2.5277054829222767e-06,72,,,,0.4505778991804171,2.2666144196503717e-06,101.0,0.5607204846920927,0.00016769050061432014,40.0
Uterus,production,SMAD3→COL1A1,SMAD3,COL1A1,135,-0.10347834039577246,0.23234553552526,5.5347238575970685,9.923029454549154,,,,,,,-0.05651351686989453,0.766755394886933,30.0,-0.2256518675123326,0.1408088222933471,44,0.2998015605071168,0.12868831413072732,27,,,,,,,-0.10347834039577246,0.23234553552526,135.0
Uterus,production,SMAD3→COL3A1,SMAD3,COL3A1,135,-0.03158723926270067,0.7160906133632583,5.5347238575970685,9.476521802831579,,,,,,,0.06808321323695954,0.7207347875955135,30.0,-0.03819591261451726,0.8055592441784092,44,0.3217338217338217,0.10173092084859314,27,,,,,,,-0.03158723926270067,0.7160906133632583,135.0
Uterus,production,SMAD3→FN1,SMAD3,FN1,135,-0.3310351723498798,8.793597189686788e-05,5.5347238575970685,7.518451764848497,,,,,,,-0.09589498335009664,0.6142019460172088,30.0,-0.405214940098661,0.006359442749716651,44,-0.18742368742368742,0.3492054974233446,27,,,,,,,-0.3310351723498798,8.793597189686788e-05,135.0
Uterus,production,SMAD3→SERPINE1,SMAD3,SERPINE1,135,-0.32925200926278964,9.647722453047164e-05,5.5347238575970685,4.606625318527222,,,,,,,-0.22449660835324245,0.23299952210398758,30.0,-0.23171247357293864,0.1301677541946213,44,-0.16361416361416362,0.41481347756533815,27,,,,,,,-0.32925200926278964,9.647722453047164e-05,135.0
Uterus,production,ESR1→COL1A1,ESR1,COL1A1,135,0.3652218023453945,1.3278647835426047e-05,5.86152439294038,9.923029454549154,,,,,,,0.37664071190211346,0.04021518500185497,30.0,0.49034531360112743,0.0007277286709724957,44,0.6539459700674584,0.00021598207340680232,27,,,,,,,0.3652218023453945,1.3278647835426047e-05,135.0
Uterus,production,ESR1→ELN,ESR1,ELN,135,-0.23310063104417647,0.006512703067085749,5.86152439294038,6.653007616820159,,,,,,,-0.30856507230255836,0.0971094485890928,30.0,-0.1272772121019928,0.4103301638558582,44,0.184981684981685,0.3556335293235986,27,,,,,,,-0.23310063104417647,0.006512703067085749,135.0
Uterus,production,AR→COL1A1,AR,COL1A1,135,0.3827284089872674,4.622799951080296e-06,4.739838580731992,9.923029454549154,,,,,,,0.4909899888765294,0.005868586082908784,30.0,0.4222692036645525,0.004300105069824516,44,0.7205006953124191,2.2519980821432332e-05,27,,,,,,,0.3827284089872674,4.622799951080296e-06,135.0
Uterus,production,SOX9→ACAN,SOX9,ACAN,135,0.06544881206132115,0.450738593202479,0.6868981578283839,0.4945273740493037,,,,,,,0.029588431590656286,0.876655812413733,30.0,-0.14474982381959126,0.3485167521978867,44,0.19352869352869354,0.3334410074257018,27,,,,,,,0.06544881206132115,0.450738593202479,135.0
Uterus,production,SOX9→COL2A1,SOX9,COL2A1,135,0.34147564750849957,5.051788345536905e-05,0.6868981578283839,0.28539784494787457,,,,,,,0.1323061586286214,0.4858330455855441,30.0,0.7021426627415404,1.0883155060728962e-07,44,0.246031746031746,0.21606923347699764,27,,,,,,,0.34147564750849957,5.051788345536905e-05,135.0
Uterus,production,PPARG→FABP4,PPARG,FABP4,135,0.363899311409529,1.4345045948638497e-05,3.5103671656714543,4.3940096312099035,,,,,,,0.3668520578420467,0.046142102592444716,30.0,0.38458014753077224,0.009950296963657835,44,0.4218559218559218,0.028396357539921466,27,,,,,,,0.363899311409529,1.4345045948638497e-05,135.0
Uterus,production,PPARG→ADIPOQ,PPARG,ADIPOQ,135,-0.0741535672015342,0.3926882649472414,3.5103671656714543,0.24574639757198316,,,,,,,-0.008486943661453175,0.9644975723404987,30.0,0.037354870416985465,0.8097606411825558,44,0.11265455786876383,0.5758496602271512,27,,,,,,,-0.0741535672015342,0.3926882649472414,135.0
Uterus,production,RUNX2→SPP1,RUNX2,SPP1,135,-0.011956194357368015,0.8905316240641086,1.8427171768965545,2.650622656389519,,,,,,,-0.08387096774193549,0.6594749201050072,30.0,0.0596588906899711,0.7004724445206936,44,0.10317460317460315,0.6085718476784558,27,,,,,,,-0.011956194357368015,0.8905316240641086,135.0
Uterus,production,FOXO1→PCK1,FOXO1,PCK1,135,-0.025960913521765376,0.7650285394363033,6.32237090004815,0.5756527226004335,,,,,,,-0.1875417130144605,0.3210013060312048,30.0,0.38914728682170535,0.009032934075718826,44,-0.2673992673992674,0.17752771429390315,27,,,,,,,-0.025960913521765376,0.7650285394363033,135.0
Uterus,detection,RELA→ICAM1,RELA,ICAM1,135,0.42975791123113,1.9754440367874179e-07,6.768095072993526,4.348981617115162,,,,,,,0.26985539488320354,0.14925517165882485,30.0,0.5443461718027643,0.00013360914947913976,44,0.35994505075141614,0.06515477858843076,27,,,,,,,0.42975791123113,1.9754440367874179e-07,135.0
Uterus,detection,RELA→IL6,RELA,IL6,135,0.21945687564301028,0.010545697129793535,6.768095072993526,1.785598474740982,,,,,,,0.37130144605116794,0.04336732078057541,30.0,0.39367137696662885,0.00819691171186791,44,-0.11051747953521004,0.5831578462944906,27,,,,,,,0.21945687564301028,0.010545697129793535,135.0
Uterus,detection,RELA→CCL2,RELA,CCL2,135,0.14421434242537803,0.09516236369433122,6.768095072993526,3.681685460055316,,,,,,,0.160845383759733,0.3958253472885638,30.0,0.31523309508981934,0.037133450631240114,44,-0.25889177526480145,0.19225056276902255,27,,,,,,,0.14421434242537803,0.09516236369433122,135.0
Uterus,detection,RELA→NFKBIA,RELA,NFKBIA,135,0.14199432242584356,0.10042049879141465,6.768095072993526,7.678616700349031,,,,,,,0.23114571746384868,0.2190839284296478,30.0,0.13622749224427025,0.3779187840997976,44,0.1367730133474423,0.4963321666811332,27,,,,,,,0.14199432242584356,0.10042049879141465,135.0
Uterus,detection,NFKB1→TNF,NFKB1,TNF,135,0.2311671509612193,0.006984485323979228,5.086248002228913,0.3822213904449233,,,,,,,-0.08835967935280523,0.6424246403210278,30.0,0.24513673770478592,0.10875373282196445,44,0.1832620989462368,0.3602016891726939,27,,,,,,,0.2311671509612193,0.006984485323979228,135.0
Uterus,detection,HIF1A→VEGFA,HIF1A,VEGFA,135,-0.018664169331060364,0.8298763057372898,5.8392350761978715,7.9505637769345885,,,,,,,-0.12747497219132367,0.5020370696480301,30.0,-0.08443160194516879,0.5858172212111836,44,-0.11233211233211234,0.5769497258315094,27,,,,,,,-0.018664169331060364,0.8298763057372898,135.0
Uterus,detection,HIF1A→SLC2A1,HIF1A,SLC2A1,135,0.17966693209032553,0.03705767889228578,5.8392350761978715,4.6603104414763274,,,,,,,0.4175750834260289,0.02167610363310743,30.0,0.19176151391446425,0.2123995574956023,44,0.20207570207570208,0.31210842542394035,27,,,,,,,0.17966693209032553,0.03705767889228578,135.0
Uterus,detection,TP53→CDKN1A,TP53,CDKN1A,135,-0.2799193736215299,0.0010086104847555066,4.938785936214305,6.75459609914709,,,,,,,-0.0002224694104560623,0.999069079740911,30.0,-0.4841437632135306,0.0008688942784586945,44,-0.21733821733821732,0.27616853068968616,27,,,,,,,-0.2799193736215299,0.0010086104847555066,135.0
Uterus,detection,TP53→MDM2,TP53,MDM2,135,-0.1412797610000957,0.10216080997181198,4.938785936214305,3.6919809641661465,,,,,,,0.1586206896551724,0.4024779381652348,30.0,-0.044259637857470294,0.7754348569712769,44,-0.3144558119371999,0.11016090523763117,27,,,,,,,-0.1412797610000957,0.10216080997181198,135.0
Uterus,detection,ATF4→DDIT3,ATF4,DDIT3,135,0.458445314825843,2.251456595789072e-08,9.025841366803204,5.919009095651132,,,,,,,0.17018909899888765,0.36857844726721367,30.0,0.5898520084566595,2.5137068056209777e-05,44,0.7356532356532356,1.2292813236673918e-05,27,,,,,,,0.458445314825843,2.251456595789072e-08,135.0
Uterus,detection,XBP1→DNAJB1,XBP1,DNAJB1,135,0.08636823686425049,0.31923104338059854,7.0222680515713165,6.513307649117929,,,,,,,0.046941045606229144,0.8054365152598835,30.0,0.1832340816529243,0.23382680119806248,44,0.0436574573854559,0.8288168085633243,27,,,,,,,0.08636823686425049,0.31923104338059854,135.0
Uterus,detection,HSF1→HSPA1A,HSF1,HSPA1A,135,0.32862968130018566,9.963613096707554e-05,6.991747651276765,7.042500419969912,,,,,,,0.16575814987429693,0.3813589469482651,30.0,0.2821705426356589,0.06349161437651062,44,0.5556403667239842,0.00262152994315452,27,,,,,,,0.32862968130018566,9.963613096707554e-05,135.0
Uterus,detection,STAT1→IRF1,STAT1,IRF1,135,0.2650151083958097,0.0018944356281316128,5.416133658091227,4.281809082737675,,,,,,,-0.13414905450500555,0.4797231897609263,30.0,0.42947249753573874,0.0036230141277239472,44,0.3540903540903541,0.06997568352672404,27,,,,,,,0.2650151083958097,0.0018944356281316128,135.0
Uterus,detection,NFE2L2→NQO1,NFE2L2,NQO1,135,-0.27477709274389334,0.0012586340819870586,6.442102608857332,3.7535200198491414,,,,,,,-0.49632925472747497,0.005276659496342741,30.0,-0.2873854827343199,0.05855239109800753,44,-0.19145039060429556,0.338758516192903,27,,,,,,,-0.27477709274389334,0.0012586340819870586,135.0
Uterus,detection,NFE2L2→HMOX1,NFE2L2,HMOX1,135,0.16783342986934405,0.05168602196890542,6.442102608857332,4.195307902936582,,,,,,,-0.027808676307007785,0.8840238060189678,30.0,0.390415785764623,0.008791434936873156,44,0.08548313334215142,0.6716075979977405,27,,,,,,,0.16783342986934405,0.05168602196890542,135.0
Uterus,housekeeping,ACTB↔GAPDH,ACTB,GAPDH,135,0.5958984289331881,2.453774062027107e-14,12.87905019124349,9.81481415077492,,,,,,,0.38776418242491656,0.034237594466856744,30.0,0.6206702142758862,6.970030341101415e-06,44,0.6227106227106226,0.0005225872619263613,27,,,,,,,0.5958984289331881,2.453774062027107e-14,135.0
Uterus,housekeeping,RPL13A↔RPS18,RPL13A,RPS18,135,0.8560920885767244,6.025752239846422e-40,11.954481237905997,12.029029302243833,,,,,,,0.8042269187986651,8.59264578208676e-08,30.0,0.8973925299506693,1.6160387024123608e-16,44,0.854090354090354,1.4588921762772339e-08,27,,,,,,,0.8560920885767244,6.025752239846422e-40,135.0
Uterus,housekeeping,HPRT1↔TBP,HPRT1,TBP,135,-0.3877265826561431,3.3817737472816348e-06,4.702908505333794,4.6921600377118144,,,,,,,-0.5559510567296997,0.0014235515670763545,30.0,-0.3523275912137225,0.018998373130982227,44,-0.2264957264957265,0.2559324355985912,27,,,,,,,-0.3877265826561431,3.3817737472816348e-06,135.0
Uterus,housekeeping,B2M↔PPIA,B2M,PPIA,135,-0.08285816717138327,0.3393670114145504,10.543701284903067,7.871128407231083,,,,,,,0.011347202206159925,0.9525442553391116,30.0,-0.08569415081042989,0.5802047993053097,44,-0.29120879120879123,0.14055639333917985,27,,,,,,,-0.08285816717138327,0.3393670114145504,135.0
Uterus,hormone,ESR1→PGR,ESR1,PGR,135,0.5644902070307662,1.0001578077139162e-12,5.86152439294038,6.237784636462176,,,,,,,0.5959955506117909,0.000510240387147639,30.0,0.5320648343904157,0.00020148447009269842,44,0.6507936507936508,0.00023718460722629495,27,,,,,,,0.5644902070307662,1.0001578077139162e-12,135.0
Uterus,hormone,AR→KLK3,AR,KLK3,135,0.13614869398972673,0.11536363722992703,4.739838580731992,0.559606334415299,,,,,,,0.27580893529472844,0.14014115621898146,30.0,0.21500366629591763,0.16104405854510648,44,0.1488065762773848,0.4588309576585118,27,,,,,,,0.13614869398972673,0.11536363722992703,135.0
Uterus,hormone,AR→SMAD3,AR,SMAD3,135,0.22317199869280407,0.009273259292365256,4.739838580731992,5.5347238575970685,,,,,,,0.1877850718039015,0.3203623493104469,30.0,0.027766032417195205,0.8580074280596057,44,0.30219780219780223,0.1255130544269989,27,,,,,,,0.22317199869280407,0.009273259292365256,135.0
Brain - Substantia nigra,production,SMAD3→COL1A1,SMAD3,COL1A1,133,0.28075177959768727,0.001062930044529969,2.806055285876855,0.9452336219916666,,,,,,,,,,0.42689075630252105,0.010542525000736982,35,0.24842105263157893,0.03162911942442694,75,,,,0.30180674646633604,0.0023979697608569497,99.0,0.2301168927183489,0.19044501083543752,34.0
Brain - Substantia nigra,production,SMAD3→COL3A1,SMAD3,COL3A1,133,0.25066727198482774,0.0036124460713188775,2.806055285876855,1.0854986004139249,,,,,,,,,,0.4000000000000001,0.01727299992019454,35,0.21863753398419686,0.05949422292487345,75,,,,0.27792998101942135,0.0053470326349108884,99.0,0.14517114914425427,0.4126856541855314,34.0
Brain - Substantia nigra,production,SMAD3→FN1,SMAD3,FN1,133,0.3625126408694115,1.802699127570599e-05,2.806055285876855,4.576073893927093,,,,,,,,,,0.594299322138123,0.0001670135632521284,35,0.3225035561877667,0.004774424813999209,75,,,,0.3524089586635117,0.00034706020456815246,99.0,0.35648254363340504,0.03850646860366143,34.0
Brain - Substantia nigra,production,SMAD3→SERPINE1,SMAD3,SERPINE1,133,0.28560789424688143,0.0008610271473261161,2.806055285876855,1.7705132724871313,,,,,,,,,,0.3133272645823665,0.0668311117534937,35,0.2977524893314367,0.009474675143862432,75,,,,0.2625108225108225,0.008665303692073148,99.0,0.2427992978283243,0.1664804572751758,34.0
Brain - Substantia nigra,production,ESR1→COL1A1,ESR1,COL1A1,133,0.4264397762214833,3.0868265674416867e-07,0.16537353088308995,0.9452336219916666,,,,,,,,,,0.3434173669467787,0.04340481281230267,35,0.4588620199146515,3.465941534277723e-05,75,,,,0.36480013853031085,0.00020529740095483006,99.0,0.5645530939648585,0.0005050888121968029,34.0
Brain - Substantia nigra,production,ESR1→ELN,ESR1,ELN,133,0.5392091225470388,2.1408283109109883e-11,0.16537353088308995,2.8695336826761864,,,,,,,,,,0.44537815126050423,0.007336976685813216,35,0.5308677098150782,9.607463741739889e-07,75,,,,0.5675033008787206,9.066618095198368e-10,99.0,0.45393430099312443,0.007005615948444708,34.0
Brain - Substantia nigra,production,AR→COL1A1,AR,COL1A1,133,0.1732847381804363,0.04607889954334464,0.9382216477752628,0.9452336219916666,,,,,,,,,,0.33893557422969184,0.04639947660338385,35,0.11274537695590327,0.33550777409946275,75,,,,0.17124357218255082,0.0901217820370211,99.0,0.21130634071810545,0.2302814872205601,34.0
Brain - Substantia nigra,production,SOX9→ACAN,SOX9,ACAN,133,-0.022497787458267766,0.797147461525722,4.654233495095618,0.36651989524917944,,,,,,,,,,-0.18908887223343526,0.27664412238484537,35,0.19883498460662663,0.08723615368039646,75,,,,-0.053147804576376,0.601344924589613,99.0,0.08266483330718909,0.6420874767762531,34.0
Brain - Substantia nigra,production,SOX9→COL2A1,SOX9,COL2A1,133,0.10464168722664406,0.23064873044061154,4.654233495095618,0.18320145691513903,,,,,,,,,,0.10053384439183717,0.5655449655536471,35,0.2536006657294992,0.02813615032928002,75,,,,0.020366247381809182,0.841411173042115,99.0,0.43193277310924366,0.01074481778872241,34.0
Brain - Substantia nigra,production,PPARG→FABP4,PPARG,FABP4,133,0.4181395728444561,5.497017056986072e-07,0.8981344802375126,1.3033162073085183,,,,,,,,,,0.30868347338935576,0.07119650202128422,35,0.34484132067956413,0.0024473882737136446,75,,,,0.4173804414374857,1.723390423489435e-05,99.0,0.4566844919786096,0.006627959824820817,34.0
Brain - Substantia nigra,production,PPARG→ADIPOQ,PPARG,ADIPOQ,133,0.1804476314522392,0.03766574043978295,0.8981344802375126,0.13139830059126803,,,,,,,,,,0.23514077471568176,0.17391073302420254,35,0.10767708636176104,0.35782065773005434,75,,,,0.2354536189515858,0.018972730800975557,99.0,-0.007211973884447197,0.9677103090644219,34.0
